sample_id,model,generation,problem_key,test_idx,correct,timeout,sanitizer_triggered,sanitizer_errors,sanitizer_cwes,returncode
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,26,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,27,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,28,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,29,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,30,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,31,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,32,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,33,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,34,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,35,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,36,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,37,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,38,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,39,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,40,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,41,False,False,False,,,0
qwen/gen_2/00000_2/0111_290_D._Orange.cpp,qwen,gen_2,290_D_Orange,42,False,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,0,False,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,1,False,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,2,False,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,3,True,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,4,False,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,5,True,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,6,True,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,7,False,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,8,True,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,9,True,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,10,False,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,11,False,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,12,True,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,13,False,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,14,False,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,15,False,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,16,False,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,17,False,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,18,False,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,19,True,False,False,,,0
qwen/gen_2/00000_2/0136_875_D._High_Cry.cpp,qwen,gen_2,875_D_High_Cry,20,False,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,0,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,1,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,2,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,3,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,4,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,5,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,6,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,7,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,8,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,9,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,10,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,11,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,12,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,13,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,14,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,15,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,16,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,17,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,18,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,19,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,20,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,21,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,22,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,23,True,False,False,,,0
qwen/gen_2/00000_2/0128_691_D._Swaps_in_Permutation.cpp,qwen,gen_2,691_D_Swaps_in_Permutation,24,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,0,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,1,False,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,2,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,3,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,4,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,5,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,6,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,7,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,8,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,9,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,10,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,11,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,12,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,13,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,14,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,15,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,16,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,17,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,18,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,19,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,20,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,21,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,22,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,23,False,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,24,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,25,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,26,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,27,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,28,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,29,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,30,False,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,31,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,32,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,33,True,False,False,,,0
qwen/gen_2/00000_2/0221_893_A._Chess_For_Three.cpp,qwen,gen_2,893_A_Chess_For_Three,34,True,False,False,,,0
qwen/gen_2/00000_2/0253_1007_E._Mini_Metro.cpp,qwen,gen_2,1007_E_Mini_Metro,0,False,False,False,,,0
qwen/gen_2/00000_2/0253_1007_E._Mini_Metro.cpp,qwen,gen_2,1007_E_Mini_Metro,1,True,False,False,,,0
qwen/gen_2/00000_2/0253_1007_E._Mini_Metro.cpp,qwen,gen_2,1007_E_Mini_Metro,2,False,False,False,,,0
qwen/gen_2/00000_2/0253_1007_E._Mini_Metro.cpp,qwen,gen_2,1007_E_Mini_Metro,3,False,False,False,,,0
qwen/gen_2/00000_2/0253_1007_E._Mini_Metro.cpp,qwen,gen_2,1007_E_Mini_Metro,4,False,False,False,,,0
qwen/gen_2/00000_2/0178_1227_A._Math_Problem.cpp,qwen,gen_2,1227_A_Math_Problem,0,False,False,False,,,0
qwen/gen_2/00000_2/0178_1227_A._Math_Problem.cpp,qwen,gen_2,1227_A_Math_Problem,1,False,False,False,,,0
qwen/gen_2/00000_2/0178_1227_A._Math_Problem.cpp,qwen,gen_2,1227_A_Math_Problem,2,False,False,False,,,0
qwen/gen_2/00000_2/0178_1227_A._Math_Problem.cpp,qwen,gen_2,1227_A_Math_Problem,3,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,0,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,1,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,2,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,3,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,4,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,5,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,6,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,7,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,8,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,9,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,10,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,11,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,12,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,13,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,14,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,15,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,16,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,17,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,18,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,19,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,20,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,21,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,22,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,23,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,24,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,25,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,26,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,27,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,28,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,29,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,30,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,31,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,32,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,33,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,34,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,35,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,36,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,37,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,38,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,39,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,40,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,41,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,42,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,43,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,44,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,45,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,46,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,47,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,48,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,49,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,50,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,51,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,52,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,53,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,54,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,55,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,56,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,57,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,58,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,59,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,60,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,61,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,62,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,63,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,64,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,65,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,66,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,67,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,68,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,69,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,70,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,71,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,72,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,73,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,74,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,75,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,76,True,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,77,False,False,False,,,0
qwen/gen_2/00000_2/0215_754_B._Ilya_and_tic-tac-toe_game.cpp,qwen,gen_2,754_B_Ilya_and_tic-tac-toe_game,78,False,False,False,,,0
