sample_id,model,generation,batch,problem_key,verdict,n_violations,cwes,parse_error,timeout
gemma/gen_1/00000/0222_1053_C._Putting_Boxes_Together.cpp,gemma,gen_1,00000,1053_C_Putting_Boxes_Together,FAILED,1,,False,False
gemma/gen_1/00000/0094_1446_D2._Frequency_Problem__Hard_Version_.cpp,gemma,gen_1,00000,1446_D2_Frequency_Problem__Hard_Version_,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0066_p00822_Weather_Forecast.cpp,gemma,gen_1,00000,p00822_Weather_Forecast,SUCCESS,0,,False,False
gemma/gen_1/00000/0212_p00819_Unreliable_Message.cpp,gemma,gen_1,00000,p00819_Unreliable_Message,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0204_p03452_AtCoder_Regular_Contest_090_-_People_on_a_Line.cpp,gemma,gen_1,00000,p03452_AtCoder_Regular_Contest_090_-_People_on_a_Line,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0144_p00991_Grid.cpp,gemma,gen_1,00000,p00991_Grid,SUCCESS,0,,False,False
gemma/gen_1/00000/0197_990_B._Micro-World.cpp,gemma,gen_1,00000,990_B_Micro-World,FAILED,1,,False,False
gemma/gen_1/00000/0091_1361_E._James_and_the_Chase.cpp,gemma,gen_1,00000,1361_E_James_and_the_Chase,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0120_784_B._Kids__Riddle.cpp,gemma,gen_1,00000,784_B_Kids__Riddle,SUCCESS,0,,False,False
gemma/gen_1/00000/0037_571_E._Geometric_Progressions.cpp,gemma,gen_1,00000,571_E_Geometric_Progressions,TIMEOUT,0,,False,True
gemma/gen_1/00000/0179_518_E._Arthur_and_Questions.cpp,gemma,gen_1,00000,518_E_Arthur_and_Questions,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0114_5_A._Chat_Server_s_Outgoing_Traffic.cpp,gemma,gen_1,00000,5_A_Chat_Server_s_Outgoing_Traffic,FAILED,1,CWE-476,False,False
gemma/gen_1/00000/0198_p02610_AIsing_Programming_Contest_2020_-_Camel_Train.cpp,gemma,gen_1,00000,p02610_AIsing_Programming_Contest_2020_-_Camel_Train,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0184_662_C._Binary_Table.cpp,gemma,gen_1,00000,662_C_Binary_Table,TIMEOUT,0,,False,True
gemma/gen_1/00000/0155_1208_A._XORinacci.cpp,gemma,gen_1,00000,1208_A_XORinacci,SUCCESS,0,,False,False
gemma/gen_1/00000/0145_p01123_Let_s_Move_Tiles_.cpp,gemma,gen_1,00000,p01123_Let_s_Move_Tiles_,TIMEOUT,0,,False,True
gemma/gen_1/00000/0166_1466_C._Canine_poetry.cpp,gemma,gen_1,00000,1466_C_Canine_poetry,SUCCESS,0,,False,False
gemma/gen_1/00000/0084_1176_F._Destroy_it_.cpp,gemma,gen_1,00000,1176_F_Destroy_it_,TIMEOUT,0,,False,True
gemma/gen_1/00000/0101_242_C._King_s_Path.cpp,gemma,gen_1,00000,242_C_King_s_Path,SUCCESS,0,,False,False
gemma/gen_1/00000/0041_687_D._Dividing_Kingdom_II.cpp,gemma,gen_1,00000,687_D_Dividing_Kingdom_II,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0195_914_F._Substrings_in_a_String.cpp,gemma,gen_1,00000,914_F_Substrings_in_a_String,TIMEOUT,0,,False,True
gemma/gen_1/00000/0082_1107_D._Compression.cpp,gemma,gen_1,00000,1107_D_Compression,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0141_p00573_Commuter_Pass.cpp,gemma,gen_1,00000,p00573_Commuter_Pass,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0157_124_D._Squares.cpp,gemma,gen_1,00000,124_D_Squares,SUCCESS,0,,False,False
gemma/gen_1/00000/0124_875_D._High_Cry.cpp,gemma,gen_1,00000,875_D_High_Cry,SUCCESS,0,,False,False
gemma/gen_1/00000/0110_500_C._New_Year_Book_Reading.cpp,gemma,gen_1,00000,500_C_New_Year_Book_Reading,TIMEOUT,0,,False,True
gemma/gen_1/00000/0152_1081_D._Maximum_Distance.cpp,gemma,gen_1,00000,1081_D_Maximum_Distance,TIMEOUT,0,,False,True
gemma/gen_1/00000/0017_143_A._Help_Vasilisa_the_Wise_2.cpp,gemma,gen_1,00000,143_A_Help_Vasilisa_the_Wise_2,TIMEOUT,0,,False,True
gemma/gen_1/00000/0118_716_D._Complete_The_Graph.cpp,gemma,gen_1,00000,716_D_Complete_The_Graph,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0095_1470_E._Strange_Permutation.cpp,gemma,gen_1,00000,1470_E_Strange_Permutation,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0038_593_C._Beautiful_Function.cpp,gemma,gen_1,00000,593_C_Beautiful_Function,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0063_p00323_Metal_Recycling.cpp,gemma,gen_1,00000,p00323_Metal_Recycling,SUCCESS,0,,False,False
gemma/gen_1/00000/0234_1348_F._Phoenix_and_Memory.cpp,gemma,gen_1,00000,1348_F_Phoenix_and_Memory,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0113_578_C._Weakness_and_Poorness.cpp,gemma,gen_1,00000,578_C_Weakness_and_Poorness,TIMEOUT,0,,False,True
gemma/gen_1/00000/0112_551_B._ZgukistringZ.cpp,gemma,gen_1,00000,551_B_ZgukistringZ,TIMEOUT,0,,False,True
gemma/gen_1/00000/0008_1208_D._Restore_Permutation.cpp,gemma,gen_1,00000,1208_D_Restore_Permutation,SUCCESS,0,,False,False
gemma/gen_1/00000/0050_938_B._Run_For_Your_Prize.cpp,gemma,gen_1,00000,938_B_Run_For_Your_Prize,SUCCESS,0,,False,False
gemma/gen_1/00000/0080_1065_F._Up_and_Down_the_Tree.cpp,gemma,gen_1,00000,1065_F_Up_and_Down_the_Tree,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0059_p03774_AtCoder_Beginner_Contest_057_-_Checkpoints.cpp,gemma,gen_1,00000,p03774_AtCoder_Beginner_Contest_057_-_Checkpoints,SUCCESS,0,,False,False
gemma/gen_1/00000/0048_868_A._Bark_to_Unlock.cpp,gemma,gen_1,00000,868_A_Bark_to_Unlock,TIMEOUT,0,,False,True
gemma/gen_1/00000/0013_1334_D._Minimum_Euler_Cycle.cpp,gemma,gen_1,00000,1334_D_Minimum_Euler_Cycle,TIMEOUT,0,,False,True
gemma/gen_1/00000/0211_p00676_KND_is_So_Sexy.cpp,gemma,gen_1,00000,p00676_KND_is_So_Sexy,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0012_1311_F._Moving_Points.cpp,gemma,gen_1,00000,1311_F_Moving_Points,SUCCESS,0,,False,False
gemma/gen_1/00000/0061_p00035_Is_it_Convex_.cpp,gemma,gen_1,00000,p00035_Is_it_Convex_,SUCCESS,0,,False,False
gemma/gen_1/00000/0224_1117_F._Crisp_String.cpp,gemma,gen_1,00000,1117_F_Crisp_String,TIMEOUT,0,,False,True
gemma/gen_1/00000/0062_p00167_Bubble_Sort.cpp,gemma,gen_1,00000,p00167_Bubble_Sort,TIMEOUT,0,,False,True
gemma/gen_1/00000/0106_405_E._Graph_Cutting.cpp,gemma,gen_1,00000,405_E_Graph_Cutting,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0168_1512_G._Short_Task.cpp,gemma,gen_1,00000,1512_G_Short_Task,SUCCESS,0,,False,False
gemma/gen_1/00000/0006_1149_E._Election_Promises.cpp,gemma,gen_1,00000,1149_E_Election_Promises,TIMEOUT,0,,False,True
gemma/gen_1/00000/0170_209_B._Pixels.cpp,gemma,gen_1,00000,209_B_Pixels,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0098_174_E._Ancient_Berland_Hieroglyphs.cpp,gemma,gen_1,00000,174_E_Ancient_Berland_Hieroglyphs,TIMEOUT,0,,False,True
gemma/gen_1/00000/0202_p03150_KEYENCE_Programming_Contest_2019_-_KEYENCE_String.cpp,gemma,gen_1,00000,p03150_KEYENCE_Programming_Contest_2019_-_KEYENCE_String,FAILED,1,,False,False
gemma/gen_1/00000/0074_p01974_Pigeonhole_principle.cpp,gemma,gen_1,00000,p01974_Pigeonhole_principle,SUCCESS,0,,False,False
gemma/gen_1/00000/0159_1291_B._Array_Sharpening.cpp,gemma,gen_1,00000,1291_B_Array_Sharpening,TIMEOUT,0,,False,True
gemma/gen_1/00000/0206_p03940_AtCoder_Grand_Contest_007_-_Shik_and_Game.cpp,gemma,gen_1,00000,p03940_AtCoder_Grand_Contest_007_-_Shik_and_Game,SUCCESS,0,,False,False
gemma/gen_1/00000/0139_p00206_Next_Trip.cpp,gemma,gen_1,00000,p00206_Next_Trip,SUCCESS,0,,False,False
gemma/gen_1/00000/0073_p01838_Optimal_Tournament.cpp,gemma,gen_1,00000,p01838_Optimal_Tournament,SUCCESS,0,,False,False
gemma/gen_1/00000/0231_1264_A._Beautiful_Regional_Contest.cpp,gemma,gen_1,00000,1264_A_Beautiful_Regional_Contest,TIMEOUT,0,,False,True
gemma/gen_1/00000/0127_949_C._Data_Center_Maintenance.cpp,gemma,gen_1,00000,949_C_Data_Center_Maintenance,TIMEOUT,0,,False,True
gemma/gen_1/00000/0129_996_F._Game.cpp,gemma,gen_1,00000,996_F_Game,TIMEOUT,0,,False,True
gemma/gen_1/00000/0011_1291_E._Prefix_Enlightenment.cpp,gemma,gen_1,00000,1291_E_Prefix_Enlightenment,TIMEOUT,0,,False,True
gemma/gen_1/00000/0005_1129_D._Isolation.cpp,gemma,gen_1,00000,1129_D_Isolation,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0029_354_E._Lucky_Number_Representation.cpp,gemma,gen_1,00000,354_E_Lucky_Number_Representation,TIMEOUT,0,,False,True
gemma/gen_1/00000/0111_526_A._King_of_Thieves.cpp,gemma,gen_1,00000,526_A_King_of_Thieves,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0031_39_H._Multiplication_Table.cpp,gemma,gen_1,00000,39_H_Multiplication_Table,TIMEOUT,0,,False,True
gemma/gen_1/00000/0213_p00950_Infallibly_Crack_Perplexing_Cryptarithm.cpp,gemma,gen_1,00000,p00950_Infallibly_Crack_Perplexing_Cryptarithm,SUCCESS,0,,False,False
gemma/gen_1/00000/0030_379_A._New_Year_Candles.cpp,gemma,gen_1,00000,379_A_New_Year_Candles,SUCCESS,0,,False,False
gemma/gen_1/00000/0220_1007_E._Mini_Metro.cpp,gemma,gen_1,00000,1007_E_Mini_Metro,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0015_1398_A._Bad_Triangle.cpp,gemma,gen_1,00000,1398_A_Bad_Triangle,TIMEOUT,0,,False,True
gemma/gen_1/00000/0148_p01738_Gravity_Point.cpp,gemma,gen_1,00000,p01738_Gravity_Point,TIMEOUT,0,,False,True
gemma/gen_1/00000/0189_774_K._Stepan_and_Vowels.cpp,gemma,gen_1,00000,774_K_Stepan_and_Vowels,TIMEOUT,0,,False,True
gemma/gen_1/00000/0023_20_B._Equation.cpp,gemma,gen_1,00000,20_B_Equation,SUCCESS,0,,False,False
gemma/gen_1/00000/0119_760_F._Bacterial_Melee.cpp,gemma,gen_1,00000,760_F_Bacterial_Melee,TIMEOUT,0,,False,True
gemma/gen_1/00000/0158_1269_B._Modulo_Equality.cpp,gemma,gen_1,00000,1269_B_Modulo_Equality,TIMEOUT,0,,False,True
gemma/gen_1/00000/0024_235_D._Graph_Game.cpp,gemma,gen_1,00000,235_D_Graph_Game,TIMEOUT,0,,False,True
gemma/gen_1/00000/0142_p00720_Earth_Observation_with_a_Mobile_Robot_Team.cpp,gemma,gen_1,00000,p00720_Earth_Observation_with_a_Mobile_Robot_Team,TIMEOUT,0,,False,True
gemma/gen_1/00000/0096_1497_D._Genius.cpp,gemma,gen_1,00000,1497_D_Genius,TIMEOUT,0,,False,True
gemma/gen_1/00000/0079_1043_A._Elections.cpp,gemma,gen_1,00000,1043_A_Elections,SUCCESS,0,,False,False
gemma/gen_1/00000/0109_478_A._Initial_Bet.cpp,gemma,gen_1,00000,478_A_Initial_Bet,SUCCESS,0,,False,False
gemma/gen_1/00000/0057_p03455_AtCoder_Beginner_Contest_086_-_Product.cpp,gemma,gen_1,00000,p03455_AtCoder_Beginner_Contest_086_-_Product,SUCCESS,0,,False,False
gemma/gen_1/00000/0175_378_C._Maze.cpp,gemma,gen_1,00000,378_C_Maze,TIMEOUT,0,,False,True
gemma/gen_1/00000/0002_1060_A._Phone_Numbers.cpp,gemma,gen_1,00000,1060_A_Phone_Numbers,SUCCESS,0,,False,False
gemma/gen_1/00000/0026_284_B._Cows_and_Poker_Game.cpp,gemma,gen_1,00000,284_B_Cows_and_Poker_Game,FAILED,1,,False,False
gemma/gen_1/00000/0165_1439_C._Greedy_Shopping.cpp,gemma,gen_1,00000,1439_C_Greedy_Shopping,TIMEOUT,0,,False,True
gemma/gen_1/00000/0156_1227_A._Math_Problem.cpp,gemma,gen_1,00000,1227_A_Math_Problem,TIMEOUT,0,,False,True
gemma/gen_1/00000/0236_1413_F._Roads_and_Ramen.cpp,gemma,gen_1,00000,1413_F_Roads_and_Ramen,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0047_846_E._Chemistry_in_Berland.cpp,gemma,gen_1,00000,846_E_Chemistry_in_Berland,TIMEOUT,0,,False,True
gemma/gen_1/00000/0171_235_A._LCM_Challenge.cpp,gemma,gen_1,00000,235_A_LCM_Challenge,TIMEOUT,0,,False,True
gemma/gen_1/00000/0025_260_B._Ancient_Prophesy.cpp,gemma,gen_1,00000,260_B_Ancient_Prophesy,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0134_p03343_AtCoder_Regular_Contest_098_-_Range_Minimum_Queries.cpp,gemma,gen_1,00000,p03343_AtCoder_Regular_Contest_098_-_Range_Minimum_Queries,TIMEOUT,0,,False,True
gemma/gen_1/00000/0191_820_A._Mister_B_and_Book_Reading.cpp,gemma,gen_1,00000,820_A_Mister_B_and_Book_Reading,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0211_388_C._Fox_and_Card_Game.cpp,gemma,gen_1,00002,388_C_Fox_and_Card_Game,TIMEOUT,0,,False,True
gemma/gen_1/00002/0163_p03363_AtCoder_Grand_Contest_023_-_Zero-Sum_Ranges.cpp,gemma,gen_1,00002,p03363_AtCoder_Grand_Contest_023_-_Zero-Sum_Ranges,SUCCESS,0,,False,False
gemma/gen_1/00002/0205_245_D._Restoring_Table.cpp,gemma,gen_1,00002,245_D_Restoring_Table,TIMEOUT,0,,False,True
gemma/gen_1/00002/0104_1000_C._Covered_Points_Count.cpp,gemma,gen_1,00002,1000_C_Covered_Points_Count,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0197_1406_A._Subset_Mex.cpp,gemma,gen_1,00002,1406_A_Subset_Mex,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0093_p00264_East_Wind.cpp,gemma,gen_1,00002,p00264_East_Wind,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0083_p02578_AtCoder_Beginner_Contest_176_-_Step.cpp,gemma,gen_1,00002,p02578_AtCoder_Beginner_Contest_176_-_Step,SUCCESS,0,,False,False
gemma/gen_1/00002/0171_p00602_Fibonacci_Sets.cpp,gemma,gen_1,00002,p00602_Fibonacci_Sets,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0191_1238_B._Kill__Em_All.cpp,gemma,gen_1,00002,1238_B_Kill__Em_All,TIMEOUT,0,,False,True
gemma/gen_1/00002/0152_854_A._Fraction.cpp,gemma,gen_1,00002,854_A_Fraction,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0190_1214_H._Tiles_Placement.cpp,gemma,gen_1,00002,1214_H_Tiles_Placement,TIMEOUT,0,,False,True
gemma/gen_1/00002/0227_878_B._Teams_Formation.cpp,gemma,gen_1,00002,878_B_Teams_Formation,TIMEOUT,0,,False,True
gemma/gen_1/00002/0108_110_B._Lucky_String.cpp,gemma,gen_1,00002,110_B_Lucky_String,SUCCESS,0,,False,False
gemma/gen_1/00002/0049_1481_B._New_Colony.cpp,gemma,gen_1,00002,1481_B_New_Colony,TIMEOUT,0,,False,True
gemma/gen_1/00002/0130_245_F._Log_Stream_Analysis.cpp,gemma,gen_1,00002,245_F_Log_Stream_Analysis,FAILED,1,CWE-476,False,False
gemma/gen_1/00002/0127_177_D1._Encrypting_Messages.cpp,gemma,gen_1,00002,177_D1_Encrypting_Messages,FAILED,1,,False,False
gemma/gen_1/00002/0125_1523_D._Love-Hate.cpp,gemma,gen_1,00002,1523_D_Love-Hate,TIMEOUT,0,,False,True
gemma/gen_1/00002/0100_p01801_Wall_Making_Game.cpp,gemma,gen_1,00002,p01801_Wall_Making_Game,FAILED,1,,False,False
gemma/gen_1/00002/0047_1416_D._Graph_and_Queries.cpp,gemma,gen_1,00002,1416_D_Graph_and_Queries,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0212_409_A._The_Great_Game.cpp,gemma,gen_1,00002,409_A_The_Great_Game,SUCCESS,0,,False,False
gemma/gen_1/00002/0186_1025_B._Weakened_Common_Divisor.cpp,gemma,gen_1,00002,1025_B_Weakened_Common_Divisor,TIMEOUT,0,,False,True
gemma/gen_1/00002/0176_p01280_Galaxy_Wide_Web_Service.cpp,gemma,gen_1,00002,p01280_Galaxy_Wide_Web_Service,TIMEOUT,0,,False,True
gemma/gen_1/00002/0141_554_E._Love_Triangles.cpp,gemma,gen_1,00002,554_E_Love_Triangles,TIMEOUT,0,,False,True
gemma/gen_1/00002/0182_p02176_Shortest_Crypt.cpp,gemma,gen_1,00002,p02176_Shortest_Crypt,FAILED,1,CWE-119|CWE-476,False,False
gemma/gen_1/00002/0143_602_C._The_Two_Routes.cpp,gemma,gen_1,00002,602_C_The_Two_Routes,TIMEOUT,0,,False,True
gemma/gen_1/00002/0137_409_C._Magnum_Opus.cpp,gemma,gen_1,00002,409_C_Magnum_Opus,SUCCESS,0,,False,False
gemma/gen_1/00002/0032_p02425_Bit_Flag.cpp,gemma,gen_1,00002,p02425_Bit_Flag,SUCCESS,0,,False,False
gemma/gen_1/00002/0209_341_B._Bubble_Sort_Graph.cpp,gemma,gen_1,00002,341_B_Bubble_Sort_Graph,TIMEOUT,0,,False,True
gemma/gen_1/00002/0170_p00386_Gathering.cpp,gemma,gen_1,00002,p00386_Gathering,TIMEOUT,0,,False,True
gemma/gen_1/00002/0131_270_D._Greenhouse_Effect.cpp,gemma,gen_1,00002,270_D_Greenhouse_Effect,TIMEOUT,0,,False,True
gemma/gen_1/00002/0029_p01991_Namo.._Cut.cpp,gemma,gen_1,00002,p01991_Namo_Cut,TIMEOUT,0,,False,True
gemma/gen_1/00002/0010_p02896_AtCoder_Grand_Contest_039_-_Min_Product_Sum.cpp,gemma,gen_1,00002,p02896_AtCoder_Grand_Contest_039_-_Min_Product_Sum,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0225_808_E._Selling_Souvenirs.cpp,gemma,gen_1,00002,808_E_Selling_Souvenirs,TIMEOUT,0,,False,True
gemma/gen_1/00002/0153_878_D._Magic_Breeding.cpp,gemma,gen_1,00002,878_D_Magic_Breeding,TIMEOUT,0,,False,True
gemma/gen_1/00002/0043_1305_B._Kuroni_and_Simple_Strings.cpp,gemma,gen_1,00002,1305_B_Kuroni_and_Simple_Strings,SUCCESS,0,,False,False
gemma/gen_1/00002/0122_1450_D._Rating_Compression.cpp,gemma,gen_1,00002,1450_D_Rating_Compression,TIMEOUT,0,,False,True
gemma/gen_1/00002/0169_p00224_Bicycle_Diet.cpp,gemma,gen_1,00002,p00224_Bicycle_Diet,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0107_1090_J._Two_Prefixes.cpp,gemma,gen_1,00002,1090_J_Two_Prefixes,SUCCESS,0,,False,False
gemma/gen_1/00002/0126_155_C._Hometask.cpp,gemma,gen_1,00002,155_C_Hometask,FAILED,1,,False,False
gemma/gen_1/00002/0062_416_D._Population_Size.cpp,gemma,gen_1,00002,416_D_Population_Size,SUCCESS,0,,False,False
gemma/gen_1/00002/0044_1329_D._Dreamoon_Likes_Strings.cpp,gemma,gen_1,00002,1329_D_Dreamoon_Likes_Strings,SUCCESS,0,,False,False
gemma/gen_1/00002/0002_870_A._Search_for_Pretty_Integers.cpp,gemma,gen_1,00002,870_A_Search_for_Pretty_Integers,TIMEOUT,0,,False,True
gemma/gen_1/00002/0123_1474_B._Different_Divisors.cpp,gemma,gen_1,00002,1474_B_Different_Divisors,TIMEOUT,0,,False,True
gemma/gen_1/00002/0091_p03893_CODE_FESTIVAL_2016_Relay__Parallel__-_Trichotomy.cpp,gemma,gen_1,00002,p03893_CODE_FESTIVAL_2016_Relay__Parallel__-_Trichotomy,SUCCESS,0,,False,False
gemma/gen_1/00002/0037_1097_B._Petr_and_a_Combination_Lock.cpp,gemma,gen_1,00002,1097_B_Petr_and_a_Combination_Lock,FAILED,1,,False,False
gemma/gen_1/00002/0139_459_E._Pashmak_and_Graph.cpp,gemma,gen_1,00002,459_E_Pashmak_and_Graph,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0207_293_D._Ksusha_and_Square.cpp,gemma,gen_1,00002,293_D_Ksusha_and_Square,SUCCESS,0,,False,False
gemma/gen_1/00002/0222_73_F._Plane_of_Tanks.cpp,gemma,gen_1,00002,73_F_Plane_of_Tanks,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0184_p02464_Set_Intersection.cpp,gemma,gen_1,00002,p02464_Set_Intersection,SUCCESS,0,,False,False
gemma/gen_1/00002/0236_p03212_AtCoder_Beginner_Contest_114_-_755.cpp,gemma,gen_1,00002,p03212_AtCoder_Beginner_Contest_114_-_755,SUCCESS,0,,False,False
gemma/gen_1/00002/0036_1076_B._Divisor_Subtraction.cpp,gemma,gen_1,00002,1076_B_Divisor_Subtraction,SUCCESS,0,,False,False
gemma/gen_1/00002/0111_1198_C._Matching_vs_Independent_Set.cpp,gemma,gen_1,00002,1198_C_Matching_vs_Independent_Set,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0022_p00971_Shortest_Common_Non-Subsequence.cpp,gemma,gen_1,00002,p00971_Shortest_Common_Non-Subsequence,SUCCESS,0,,False,False
gemma/gen_1/00002/0089_p03574_AtCoder_Beginner_Contest_075_-_Minesweeper.cpp,gemma,gen_1,00002,p03574_AtCoder_Beginner_Contest_075_-_Minesweeper,TIMEOUT,0,,False,True
gemma/gen_1/00002/0167_p04006_AtCoder_Grand_Contest_004_-_Colorful_Slimes.cpp,gemma,gen_1,00002,p04006_AtCoder_Grand_Contest_004_-_Colorful_Slimes,TIMEOUT,0,,False,True
gemma/gen_1/00002/0158_p02539_ACL_Beginner_Contest_-_Heights_and_Pairs.cpp,gemma,gen_1,00002,p02539_ACL_Beginner_Contest_-_Heights_and_Pairs,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0034_1031_B._Curiosity_Has_No_Limits.cpp,gemma,gen_1,00002,1031_B_Curiosity_Has_No_Limits,FAILED,1,,False,False
gemma/gen_1/00002/0134_341_D._Iahub_and_Xors.cpp,gemma,gen_1,00002,341_D_Iahub_and_Xors,TIMEOUT,0,,False,True
gemma/gen_1/00002/0001_848_C._Goodbye_Souvenir.cpp,gemma,gen_1,00002,848_C_Goodbye_Souvenir,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0238_p03684_AtCoder_Regular_Contest_076_-_Built_.cpp,gemma,gen_1,00002,p03684_AtCoder_Regular_Contest_076_-_Built_,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0128_198_D._Cube_Snake.cpp,gemma,gen_1,00002,198_D_Cube_Snake,TIMEOUT,0,,False,True
gemma/gen_1/00002/0011_p03031_AtCoder_Beginner_Contest_128_-_Switches.cpp,gemma,gen_1,00002,p03031_AtCoder_Beginner_Contest_128_-_Switches,TIMEOUT,0,,False,True
gemma/gen_1/00002/0028_p01856_Typhoon.cpp,gemma,gen_1,00002,p01856_Typhoon,TIMEOUT,0,,False,True
gemma/gen_1/00002/0114_1256_E._Yet_Another_Division_Into_Teams.cpp,gemma,gen_1,00002,1256_E_Yet_Another_Division_Into_Teams,TIMEOUT,0,,False,True
gemma/gen_1/00002/0067_538_B._Quasi_Binary.cpp,gemma,gen_1,00002,538_B_Quasi_Binary,SUCCESS,0,,False,False
gemma/gen_1/00002/0041_1264_D2._Beautiful_Bracket_Sequence__hard_version_.cpp,gemma,gen_1,00002,1264_D2_Beautiful_Bracket_Sequence__hard_version_,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0194_1342_C._Yet_Another_Counting_Problem.cpp,gemma,gen_1,00002,1342_C_Yet_Another_Counting_Problem,SUCCESS,0,,False,False
gemma/gen_1/00002/0027_p01711_Idempotent_Filter.cpp,gemma,gen_1,00002,p01711_Idempotent_Filter,FAILED,1,,False,False
gemma/gen_1/00002/0074_703_C._Chris_and_Road.cpp,gemma,gen_1,00002,703_C_Chris_and_Road,TIMEOUT,0,,False,True
gemma/gen_1/00002/0113_1238_D._AB-string.cpp,gemma,gen_1,00002,1238_D_AB-string,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0219_673_A._Bear_and_Game.cpp,gemma,gen_1,00002,673_A_Bear_and_Game,FAILED,1,,False,False
gemma/gen_1/00002/0086_p03111_AtCoder_Beginner_Contest_119_-_Synthetic_Kadomatsu.cpp,gemma,gen_1,00002,p03111_AtCoder_Beginner_Contest_119_-_Synthetic_Kadomatsu,TIMEOUT,0,,False,True
gemma/gen_1/00002/0060_372_A._Counting_Kangaroos_is_Fun.cpp,gemma,gen_1,00002,372_A_Counting_Kangaroos_is_Fun,FAILED,1,,False,False
gemma/gen_1/00002/0095_p00642_Ben_Toh.cpp,gemma,gen_1,00002,p00642_Ben_Toh,SUCCESS,0,,False,False
gemma/gen_1/00002/0096_p00918_Dragon_s_Cruller.cpp,gemma,gen_1,00002,p00918_Dragon_s_Cruller,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0165_p03686_AtCoder_Regular_Contest_076_-_Exhausted_.cpp,gemma,gen_1,00002,p03686_AtCoder_Regular_Contest_076_-_Exhausted_,SUCCESS,0,,False,False
gemma/gen_1/00002/0053_204_D._Little_Elephant_and_Retro_Strings.cpp,gemma,gen_1,00002,204_D_Little_Elephant_and_Retro_Strings,TIMEOUT,0,,False,True
gemma/gen_1/00002/0030_p02137_Special_Chat.cpp,gemma,gen_1,00002,p02137_Special_Chat,SUCCESS,0,,False,False
gemma/gen_1/00002/0003_896_E._Welcome_home__Chtholly.cpp,gemma,gen_1,00002,896_E_Welcome_home__Chtholly,FAILED,1,,False,False
gemma/gen_1/00002/0052_181_B._Number_of_Triplets.cpp,gemma,gen_1,00002,181_B_Number_of_Triplets,SUCCESS,0,,False,False
gemma/gen_1/00002/0014_p03474_AtCoder_Beginner_Contest_084_-_Postal_Code.cpp,gemma,gen_1,00002,p03474_AtCoder_Beginner_Contest_084_-_Postal_Code,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0065_489_B._BerSU_Ball.cpp,gemma,gen_1,00002,489_B_BerSU_Ball,TIMEOUT,0,,False,True
gemma/gen_1/00002/0181_p02033_Arrow.cpp,gemma,gen_1,00002,p02033_Arrow,TIMEOUT,0,,False,True
gemma/gen_1/00002/0084_p02709_AtCoder_Beginner_Contest_163_-_Active_Infants.cpp,gemma,gen_1,00002,p02709_AtCoder_Beginner_Contest_163_-_Active_Infants,TIMEOUT,0,,False,True
gemma/gen_1/00002/0189_1179_E._Alesya_and_Discrete_Math.cpp,gemma,gen_1,00002,1179_E_Alesya_and_Discrete_Math,SUCCESS,0,,False,False
gemma/gen_1/00002/0097_p01051_Squid_Ink.cpp,gemma,gen_1,00002,p01051_Squid_Ink,TIMEOUT,0,,False,True
