sample_id,model,generation,esbmc_verdict,esbmc_cwes,sanitizer_triggered,sanitizer_cwes,cppcheck_cwes,esbmc_only,sanitizer_only,cppcheck_only,confirmed_by_2plus,n_tools_with_findings
human/soln2/00001/0162_1206_F._Almost_All.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0163_1225_B1._TV_Subscriptions__Easy_Version_.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00001/0165_1267_L._Lexicography.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0168_1332_G._No_Monotone_Triples.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-457|CWE-665|CWE-786,,,CWE-398|CWE-457|CWE-665|CWE-786,,1
human/soln2/00001/0169_1353_C._Board_Moves.cpp,human,soln2,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
human/soln2/00001/0170_1373_B._01_Game.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0172_141_C._Queue.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00001/0176_1511_F._Chainword.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00001/0177_1539_D._PriceFixed.cpp,human,soln2,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
human/soln2/00001/0181_233_C._Cycles.cpp,human,soln2,PARSE_ERROR,,False,,CWE-457|CWE-563,,,CWE-457|CWE-563,,1
human/soln2/00001/0182_259_B._Little_Elephant_and_Magic_Square.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0184_305_A._Strange_Addition.cpp,human,soln2,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
human/soln2/00001/0186_352_E._Jeff_and_Brackets.cpp,human,soln2,PARSE_ERROR,,False,,CWE-686,,,CWE-686,,1
human/soln2/00001/0187_377_A._Maze.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-571,,,CWE-398|CWE-571,,1
human/soln2/00001/0191_46_C._Hamsters_and_Tigers.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0198_633_A._Ebony_and_Ivory.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00001/0199_685_D._Kay_and_Eternity.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0201_750_F._New_Year_and_Finding_Roots.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0203_799_D._Field_expansion.cpp,human,soln2,PARSE_ERROR,,False,,CWE-686,,,CWE-686,,1
human/soln2/00001/0204_819_D._Mister_B_and_Astronomers.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-457,,,CWE-398|CWE-457,,1
human/soln2/00001/0207_891_D._Sloth.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0208_913_G._Power_Substring.cpp,human,soln2,PARSE_ERROR,,True,CWE-190,,,CWE-190,,,1
human/soln2/00001/0210_961_F._k-substrings.cpp,human,soln2,PARSE_ERROR,,True,CWE-125,CWE-119,,CWE-125,CWE-119,,2
human/soln2/00001/0211_989_E._A_Trance_of_Nightfall.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00001/0216_p03143_NIKKEI_Programming_Contest_2019_-_Weights_on_Vertices_and_Edges.cpp,human,soln2,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
human/soln2/00001/0218_p03443_AtCoder_Petrozavodsk_Contest_001_-_Colorful_Doors.cpp,human,soln2,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
human/soln2/00001/0219_p03603_AtCoder_Regular_Contest_083_-_Bichrome_Tree.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0221_p03932_square869120Contest__3_-_Souvenirs.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0224_p00313_Secret_Investigation.cpp,human,soln2,TIMEOUT,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00001/0225_p00483_Planetary_Exploration.cpp,human,soln2,FAILED,CWE-119,False,,,CWE-119,,,,1
human/soln2/00001/0226_p00669_K_Cards.cpp,human,soln2,SUCCESS,,False,,CWE-398|CWE-758,,,CWE-398|CWE-758,,1
human/soln2/00001/0227_p00812_Equals_are_Equals.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0230_p01210_Speed.cpp,human,soln2,SUCCESS,,False,,CWE-119|CWE-398,,,CWE-119|CWE-398,,1
human/soln2/00001/0231_p01346_Ropeway.cpp,human,soln2,SUCCESS,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0235_p01963_Separate_String.cpp,human,soln2,SUCCESS,,False,,CWE-119|CWE-398,,,CWE-119|CWE-398,,1
human/soln2/00001/0237_p02250_Multiple_String_Matching.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0238_p02398_How_Many_Divisors_.cpp,human,soln2,SUCCESS,,False,,CWE-457|CWE-665,,,CWE-457|CWE-665,,1
human/soln2/00001/0239_1016_C._Vasya_And_The_Mushrooms.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00001/0243_1103_E._Radix_sum.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0244_1131_E._String_Multiplication.cpp,human,soln2,PARSE_ERROR,,False,,CWE-571,,,CWE-571,,1
human/soln2/00001/0254_1336_F._Journey.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0255_1359_D._Yet_Another_Yet_Another_Task.cpp,human,soln2,PARSE_ERROR,,False,,CWE-391,,,CWE-391,,1
human/soln2/00001/0256_1379_F1._Chess_Strikes_Back__easy_version_.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0257_139_D._Digits_Permutations.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00001/0260_1468_J._Road_Reform.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0261_1493_C._K-beautiful_Strings.cpp,human,soln2,PARSE_ERROR,,False,,CWE-119|CWE-563,,,CWE-119|CWE-563,,1
human/soln2/00001/0262_1515_I._Phoenix_and_Diamonds.cpp,human,soln2,PARSE_ERROR,,True,CWE-190,CWE-190|CWE-252|CWE-398|CWE-563|CWE-570|CWE-628,,,CWE-252|CWE-398|CWE-563|CWE-570|CWE-628,CWE-190,2
human/soln2/00001/0263_1543_B._Customising_the_Track.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0268_263_D._Cycle_in_Graph.cpp,human,soln2,PARSE_ERROR,,False,,CWE-563|CWE-686,,,CWE-563|CWE-686,,1
human/soln2/00001/0271_335_B._Palindrome.cpp,human,soln2,PARSE_ERROR,,False,,CWE-119,,,CWE-119,,1
human/soln2/00001/0274_401_E._Olympic_Games.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0276_451_D._Count_Good_Substrings.cpp,human,soln2,PARSE_ERROR,,False,,CWE-119,,,CWE-119,,1
human/soln2/00001/0277_474_C._Captain_Marmot.cpp,human,soln2,PARSE_ERROR,,False,,CWE-197,,,CWE-197,,1
human/soln2/00001/0279_521_C._Pluses_everywhere.cpp,human,soln2,PARSE_ERROR,,False,,CWE-119,,,CWE-119,,1
human/soln2/00001/0280_548_E._Mike_and_Foam.cpp,human,soln2,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
human/soln2/00001/0281_575_B._Bribes.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00001/0282_596_E._Wilbur_and_Strings.cpp,human,soln2,PARSE_ERROR,,False,,CWE-119,,,CWE-119,,1
human/soln2/00001/0285_666_B._World_Tour.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-457,,,CWE-398|CWE-457,,1
human/soln2/00001/0289_757_D._Felicity_s_Big_Secret_Revealed.cpp,human,soln2,PARSE_ERROR,,False,,CWE-119,,,CWE-119,,1
human/soln2/00001/0290_779_A._Pupils_Redistribution.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0001_848_C._Goodbye_Souvenir.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0005_940_A._Points_on_the_line.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0008_p02630_AtCoder_Beginner_Contest_171_-_Replacing.cpp,human,soln2,FAILED,CWE-119,False,,,CWE-119,,,,1
human/soln2/00002/0014_p03474_AtCoder_Beginner_Contest_084_-_Postal_Code.cpp,human,soln2,SUCCESS,,False,,CWE-119,,,CWE-119,,1
human/soln2/00002/0016_p03794_Mujin_Programming_Challenge_2017_-_Oriented_Tree.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0018_p00054_Sum_of_Nth_decimal_places.cpp,human,soln2,SUCCESS,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0020_p00340_Rectangle.cpp,human,soln2,SUCCESS,,False,,CWE-563,,,CWE-563,,1
human/soln2/00002/0022_p00698_Missing_Numbers.cpp,human,soln2,PARSE_ERROR,,False,,CWE-704,,,CWE-704,,1
human/soln2/00002/0023_p00839_Organize_Your_Train.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-788,,,CWE-398|CWE-788,,1
human/soln2/00002/0024_p00971_Shortest_Common_Non-Subsequence.cpp,human,soln2,TIMEOUT,,False,,CWE-119|CWE-398|CWE-563,,,CWE-119|CWE-398|CWE-563,,1
human/soln2/00002/0026_p01240_Oil_Company.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-571,,,CWE-398|CWE-571,,1
human/soln2/00002/0027_p01402_Anipero.cpp,human,soln2,SUCCESS,,False,,CWE-119,,,CWE-119,,1
human/soln2/00002/0030_p01856_Typhoon.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0033_p02278_Minimum_Cost_Sort.cpp,human,soln2,SUCCESS,,False,,CWE-563,,,CWE-563,,1
human/soln2/00002/0035_1008_D._Pave_the_Parallelepiped.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0037_1054_B._Appending_Mex.cpp,human,soln2,PARSE_ERROR,,False,,CWE-197|CWE-398,,,CWE-197|CWE-398,,1
human/soln2/00002/0040_1118_C._Palindromic_Matrix.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0041_1144_F._Graph_Without_Long_Directed_Paths.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0045_121_C._Lucky_Permutation.cpp,human,soln2,PARSE_ERROR,,True,CWE-125,CWE-398|CWE-788,,CWE-125,CWE-398|CWE-788,,2
human/soln2/00002/0047_1264_D2._Beautiful_Bracket_Sequence__hard_version_.cpp,human,soln2,PARSE_ERROR,,False,,CWE-119,,,CWE-119,,1
human/soln2/00002/0049_1305_B._Kuroni_and_Simple_Strings.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-571,,,CWE-398|CWE-571,,1
human/soln2/00002/0050_1329_D._Dreamoon_Likes_Strings.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563|CWE-788,,,CWE-398|CWE-563|CWE-788,,1
human/soln2/00002/0055_1433_C._Dominant_Piranha.cpp,human,soln2,PARSE_ERROR,,False,,CWE-457|CWE-563|CWE-786,,,CWE-457|CWE-563|CWE-786,,1
human/soln2/00002/0056_1458_B._Glass_Half_Spilled.cpp,human,soln2,SUCCESS,,False,,CWE-252,,,CWE-252,,1
human/soln2/00002/0057_1481_B._New_Colony.cpp,human,soln2,PARSE_ERROR,,True,CWE-125,CWE-398,,CWE-125,CWE-398,,2
human/soln2/00002/0059_1534_D._Lost_Tree.cpp,human,soln2,PARSE_ERROR,,True,,CWE-398|CWE-563,,,CWE-398|CWE-563,,2
human/soln2/00002/0061_204_D._Little_Elephant_and_Retro_Strings.cpp,human,soln2,PARSE_ERROR,,False,,CWE-119,,,CWE-119,,1
human/soln2/00002/0064_278_B._New_Problem.cpp,human,soln2,PARSE_ERROR,,False,,CWE-119|CWE-398,,,CWE-119|CWE-398,,1
human/soln2/00002/0065_300_A._Array.cpp,human,soln2,PARSE_ERROR,,False,,CWE-563|CWE-571,,,CWE-563|CWE-571,,1
human/soln2/00002/0068_372_A._Counting_Kangaroos_is_Fun.cpp,human,soln2,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
human/soln2/00002/0071_443_B._Kolya_and_Tandem_Repeat.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0072_465_C._No_to_Palindromes_.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0073_489_B._BerSU_Ball.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0074_513_A._Game.cpp,human,soln2,PARSE_ERROR,,False,,CWE-571,,,CWE-571,,1
human/soln2/00002/0076_566_C._Logistical_Questions.cpp,human,soln2,PARSE_ERROR,,False,,CWE-704,,,CWE-704,,1
human/soln2/00002/0081_680_D._Bear_and_Tower_of_Cubes.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0082_703_C._Chris_and_Road.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0083_725_C._Hidden_Word.cpp,human,soln2,PARSE_ERROR,,True,CWE-122,CWE-398|CWE-563,,CWE-122,CWE-398|CWE-563,,2
human/soln2/00002/0084_747_C._Servers.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0085_76_F._Tourist.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0086_794_C._Naming_Company.cpp,human,soln2,PARSE_ERROR,,False,,CWE-119|CWE-398|CWE-563,,,CWE-119|CWE-398|CWE-563,,1
human/soln2/00002/0087_815_B._Karen_and_Test.cpp,human,soln2,PARSE_ERROR,,False,,CWE-563|CWE-686,,,CWE-563|CWE-686,,1
human/soln2/00002/0088_840_B._Leha_and_another_game_about_graph.cpp,human,soln2,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
human/soln2/00002/0089_860_C._Tests_Renumeration.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0092_931_E._Game_with_String.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0093_958_F3._Lightsabers__hard_.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0095_p02578_AtCoder_Beginner_Contest_176_-_Step.cpp,human,soln2,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
human/soln2/00002/0100_p03258_AtCoder_Grand_Contest_027_-_ABBreviate.cpp,human,soln2,PARSE_ERROR,,False,,CWE-119,,,CWE-119,,1
human/soln2/00002/0103_p03729_AtCoder_Beginner_Contest_060_-_Shiritori.cpp,human,soln2,FAILED,,False,,,,,,,1
human/soln2/00002/0108_p00451_Common_Sub-String.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0110_p00786_BUT_We_Need_a_Diagram.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-758,,,CWE-398|CWE-758,,1
human/soln2/00002/0111_p00918_Dragon_s_Cruller.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0112_p01051_Squid_Ink.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0115_p01488_TransferTrain.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0119_p02074_N-by-M_grid_calculation.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-570|CWE-786|CWE-788,,,CWE-398|CWE-570|CWE-786|CWE-788,,1
human/soln2/00002/0121_p02369_Cycle_Detection_for_a_Directed_Graph.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0123_1025_D._Recovering_BST.cpp,human,soln2,PARSE_ERROR,,True,CWE-125,CWE-786,,CWE-125,CWE-786,,2
human/soln2/00002/0126_1090_J._Two_Prefixes.cpp,human,soln2,PARSE_ERROR,,True,CWE-190,CWE-119,,CWE-190,CWE-119,,2
human/soln2/00002/0127_110_B._Lucky_String.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0132_1215_B._The_Number_of_Products.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0134_1256_E._Yet_Another_Division_Into_Teams.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0135_127_E._E-reader_Display.cpp,human,soln2,PARSE_ERROR,,False,,CWE-119,,,CWE-119,,1
human/soln2/00002/0141_1406_C._Link_Cut_Centroids.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0143_1450_D._Rating_Compression.cpp,human,soln2,PARSE_ERROR,,False,,CWE-252|CWE-398,,,CWE-252|CWE-398,,1
human/soln2/00002/0144_1474_B._Different_Divisors.cpp,human,soln2,SUCCESS,,False,,CWE-457,,,CWE-457,,1
human/soln2/00002/0145_149_D._Coloring_Brackets.cpp,human,soln2,PARSE_ERROR,,False,,CWE-477,,,CWE-477,,1
human/soln2/00002/0146_1523_D._Love-Hate.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0147_155_C._Hometask.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0148_177_D1._Encrypting_Messages.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0156_365_A._Good_Number.cpp,human,soln2,PARSE_ERROR,,True,CWE-125,,,CWE-125,,,1
human/soln2/00002/0157_388_E._Fox_and_Meteor_Shower.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0158_409_C._Magnum_Opus.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0160_459_E._Pashmak_and_Graph.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0161_480_D._Parcels.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0169_698_D._Limak_and_Shooting_Points.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0170_719_E._Sasha_and_Array.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0171_740_B._Alyona_and_flowers.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0175_833_C._Ever-Hungry_Krakozyabra.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0181_97_B._Superset.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0182_99_B._Help_Chef_Gerasim.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-457,,,CWE-398|CWE-457,,1
human/soln2/00002/0183_p02539_ACL_Beginner_Contest_-_Heights_and_Pairs.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0184_p02670_AtCoder_Grand_Contest_044_-_Joker.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0185_p02799_Keyence_Programming_Contest_2020_-_Bichromization.cpp,human,soln2,TIMEOUT,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0190_p03521_CODE_FESTIVAL_2017_Exhibition__Parallel__-_Awkward.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0191_p03686_AtCoder_Regular_Contest_076_-_Exhausted_.cpp,human,soln2,PARSE_ERROR,,False,,CWE-252,,,CWE-252,,1
human/soln2/00002/0192_p03839_AtCoder_Grand_Contest_008_-_Contiguous_Repainting.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0195_p00224_Bicycle_Diet.cpp,human,soln2,SUCCESS,,False,,CWE-398|CWE-758,,,CWE-398|CWE-758,,1
human/soln2/00002/0196_p00386_Gathering.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0199_p00878_Origami_Through-Hole.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0200_p01009_Room_of_Time_and_Spirit.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0201_p01141_Lifeguard_in_the_Pool.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0202_p01280_Galaxy_Wide_Web_Service.cpp,human,soln2,FAILED,CWE-119,False,,,CWE-119,,,,1
human/soln2/00002/0203_p01450_My_friends_are_small.cpp,human,soln2,FAILED,CWE-119,False,,,CWE-119,,,,1
human/soln2/00002/0205_p01756_Longest_Match.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0206_p01896_Folding_Paper.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0207_p02033_Arrow.cpp,human,soln2,SUCCESS,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0209_p02319_0-1_Knapsack_Problem_II.cpp,human,soln2,SUCCESS,,False,,CWE-788,,,CWE-788,,1
human/soln2/00002/0211_1000_A._Codehorses_T-shirts.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0213_1045_D._Interstellar_battle.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0215_1090_C._New_Year_Presents.cpp,human,soln2,PARSE_ERROR,,True,CWE-125,CWE-252|CWE-398,,CWE-125,CWE-252|CWE-398,,2
human/soln2/00002/0216_1109_F._Sasha_and_Algorithm_of_Silence_s_Sounds.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0217_1139_C._Edgy_Trees.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0219_1179_E._Alesya_and_Discrete_Math.cpp,human,soln2,PARSE_ERROR,,True,,CWE-398,,,CWE-398,,2
human/soln2/00002/0220_1198_A._MP3.cpp,human,soln2,PARSE_ERROR,,False,,CWE-197,,,CWE-197,,1
human/soln2/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0224_127_C._Hot_Bath.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0227_1342_C._Yet_Another_Counting_Problem.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0228_1364_C._Ehab_and_Prefix_MEXs.cpp,human,soln2,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
human/soln2/00002/0232_1450_B._Balls_of_Steel.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0234_149_B._Martian_Clock.cpp,human,soln2,PARSE_ERROR,,False,,CWE-119|CWE-398,,,CWE-119|CWE-398,,1
human/soln2/00002/0237_177_C1._Party.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0238_198_B._Jumping_on_Walls.cpp,human,soln2,PARSE_ERROR,,True,CWE-125,,,CWE-125,,,1
human/soln2/00002/0239_221_C._Little_Elephant_and_Problem.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0241_270_B._Multithreading.cpp,human,soln2,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
human/soln2/00002/0242_293_D._Ksusha_and_Square.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0243_317_B._Ants.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0246_388_C._Fox_and_Card_Game.cpp,human,soln2,PARSE_ERROR,,True,CWE-125,CWE-786,,CWE-125,CWE-786,,2
human/soln2/00002/0252_529_A._And_Yet_Another_Bracket_Sequence.cpp,human,soln2,PARSE_ERROR,,False,,CWE-252|CWE-398|CWE-772,,,CWE-252|CWE-398|CWE-772,,1
human/soln2/00002/0253_554_C._Kyoya_and_Colored_Balls.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0254_580_B._Kefa_and_Company.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-758,,,CWE-398|CWE-758,,1
human/soln2/00002/0256_624_D._Array_GCD.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0257_673_A._Bear_and_Game.cpp,human,soln2,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
human/soln2/00002/0260_73_F._Plane_of_Tanks.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0261_763_D._Timofey_and_a_flat_tree.cpp,human,soln2,PARSE_ERROR,,True,,CWE-398|CWE-563,,,CWE-398|CWE-563,,2
human/soln2/00002/0265_853_D._Michael_and_Charging_Stations.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0267_901_D._Weighting_a_Tree.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
human/soln2/00002/0273_p02668_NOMURA_Programming_Competition_2020_-_Sorting_Game.cpp,human,soln2,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
human/soln2/00002/0276_p03069_Tenka1_Programmer_Beginner_Contest_2019_-_Stones.cpp,human,soln2,SUCCESS,,False,,CWE-119,,,CWE-119,,1
