sample_id,model,generation,batch,problem_key,problem_key_source,shard,compile_attempted,compiled,has_tests,no_tests,reason,passed,total_tests,pass_rate,timeout,tags,cppcheck_total,cppcheck_warnings,cppcheck_cwe_count,cppcheck_has_cwe,cppcheck_errors,cppcheck_style,cppcheck_perf,clang_total,clang_warnings,clang_errors,clang_bugprone,clang_performance,clang_analyzer,esbmc_verdict,esbmc_n_violations,esbmc_cwes,esbmc_parse_error,esbmc_timeout
gemma/gen_1/00000/0166_1466_C._Canine_poetry.cpp,gemma,gen_1,00000,1466_C_Canine_poetry,json,0,1,1,0,1,no_public_tests,0,0,,0,dp|greedy|strings,0,0,0,0,0,0,0,11,11,0,1,9,0,FAILED,1,CWE-190,False,False
gemma/gen_1/00000/0084_1176_F._Destroy_it_.cpp,gemma,gen_1,00000,1176_F_Destroy_it_,json,0,1,1,0,1,no_test_mapping,0,0,,0,,0,0,0,0,0,0,0,3,3,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0101_242_C._King_s_Path.cpp,gemma,gen_1,00000,242_C_King_s_Path,json,0,1,1,0,1,no_test_mapping,0,0,,0,,2,0,1,1,0,2,0,7,7,0,0,2,0,SUCCESS,0,,False,False
gemma/gen_1/00000/0041_687_D._Dividing_Kingdom_II.cpp,gemma,gen_1,00000,687_D_Dividing_Kingdom_II,json,0,1,1,1,0,tested,1,16,0.0625,0,brute force|data structures|dsu|graphs|sortings,2,0,1,1,0,2,0,2,2,0,0,1,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0195_914_F._Substrings_in_a_String.cpp,gemma,gen_1,00000,914_F_Substrings_in_a_String,json,0,1,1,1,0,tested,1,1,1.0,0,bitmasks|brute force|data structures|string suffix structures|strings,0,0,0,0,0,0,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0082_1107_D._Compression.cpp,gemma,gen_1,00000,1107_D_Compression,json,0,1,1,1,0,tested,0,18,0.0,0,dp|implementation|math|number theory,2,0,1,1,0,2,0,5,5,0,0,3,1,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0141_p00573_Commuter_Pass.cpp,gemma,gen_1,00000,p00573_Commuter_Pass,json,0,1,0,0,0,compile_error,0,0,,0,,6,0,2,1,0,6,0,13,10,3,0,1,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0157_124_D._Squares.cpp,gemma,gen_1,00000,124_D_Squares,json,0,1,1,1,0,tested,1,127,0.0078740157480314,0,math,4,0,2,1,0,4,0,12,12,0,0,6,0,SUCCESS,0,,False,False
gemma/gen_1/00000/0124_875_D._High_Cry.cpp,gemma,gen_1,00000,875_D_High_Cry,json,0,1,1,1,0,tested,21,21,1.0,0,binary search|bitmasks|combinatorics|data structures|divide and conquer,2,0,1,1,0,2,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0110_500_C._New_Year_Book_Reading.cpp,gemma,gen_1,00000,500_C_New_Year_Book_Reading,json,0,1,1,1,0,tested,4,10,0.4,1,constructive algorithms|greedy|implementation|math,2,0,1,1,0,2,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0152_1081_D._Maximum_Distance.cpp,gemma,gen_1,00000,1081_D_Maximum_Distance,json,0,1,1,1,0,tested,66,66,1.0,0,dsu|graphs|shortest paths|sortings,1,0,1,1,0,1,0,4,4,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0017_143_A._Help_Vasilisa_the_Wise_2.cpp,gemma,gen_1,00000,143_A_Help_Vasilisa_the_Wise_2,json,0,1,1,1,0,tested,48,48,1.0,0,brute force|math,1,0,1,1,0,1,0,4,4,0,0,3,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0118_716_D._Complete_The_Graph.cpp,gemma,gen_1,00000,716_D_Complete_The_Graph,json,0,1,1,1,0,tested,7,17,0.4117647058823529,0,binary search|constructive algorithms|graphs|shortest paths,7,0,2,1,0,7,0,34,34,0,0,18,1,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0095_1470_E._Strange_Permutation.cpp,gemma,gen_1,00000,1470_E_Strange_Permutation,json,0,1,1,1,0,tested,3,4,0.75,0,binary search|combinatorics|data structures|dp|graphs|implementation|two pointers,15,2,3,1,0,13,0,22,22,0,4,17,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0038_593_C._Beautiful_Function.cpp,gemma,gen_1,00000,593_C_Beautiful_Function,json,0,1,1,1,0,tested,0,26,0.0,0,constructive algorithms|math,1,0,1,1,0,1,0,3,3,0,0,2,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0063_p00323_Metal_Recycling.cpp,gemma,gen_1,00000,p00323_Metal_Recycling,json,0,1,1,0,1,no_public_tests,0,0,,0,,4,0,2,1,0,4,0,12,12,0,0,8,0,SUCCESS,0,,False,False
gemma/gen_1/00000/0234_1348_F._Phoenix_and_Memory.cpp,gemma,gen_1,00000,1348_F_Phoenix_and_Memory,json,0,1,0,0,0,compile_error,0,0,,0,data structures|dfs and similar|graphs|greedy,1,0,1,1,0,1,0,8,7,1,0,5,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0113_578_C._Weakness_and_Poorness.cpp,gemma,gen_1,00000,578_C_Weakness_and_Poorness,json,0,1,1,1,0,tested,0,4,0.0,0,ternary search,3,0,2,1,0,3,0,9,9,0,0,7,1,TIMEOUT,0,,False,True
gemma/gen_1/00000/0112_551_B._ZgukistringZ.cpp,gemma,gen_1,00000,551_B_ZgukistringZ,json,0,1,1,1,0,tested,0,40,0.0,1,brute force|constructive algorithms|implementation|strings,4,0,1,1,0,4,0,10,10,0,3,4,2,TIMEOUT,0,,False,True
gemma/gen_1/00000/0008_1208_D._Restore_Permutation.cpp,gemma,gen_1,00000,1208_D_Restore_Permutation,json,0,1,1,1,0,tested,1,4,0.25,0,binary search|data structures|greedy|implementation,1,0,1,1,0,1,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0050_938_B._Run_For_Your_Prize.cpp,gemma,gen_1,00000,938_B_Run_For_Your_Prize,json,0,1,1,1,0,tested,6,40,0.15,0,brute force|greedy,0,0,0,0,0,0,0,4,4,0,0,3,0,SUCCESS,0,,False,False
gemma/gen_1/00000/0080_1065_F._Up_and_Down_the_Tree.cpp,gemma,gen_1,00000,1065_F_Up_and_Down_the_Tree,json,0,1,0,0,0,compile_error,0,0,,0,dfs and similar|dp|trees,2,0,2,1,0,2,0,6,5,1,0,3,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0059_p03774_AtCoder_Beginner_Contest_057_-_Checkpoints.cpp,gemma,gen_1,00000,p03774_AtCoder_Beginner_Contest_057_-_Checkpoints,json,0,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0048_868_A._Bark_to_Unlock.cpp,gemma,gen_1,00000,868_A_Bark_to_Unlock,json,0,1,1,1,0,tested,81,86,0.9418604651162792,1,brute force|implementation|strings,0,0,0,0,0,0,0,4,4,0,0,3,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0013_1334_D._Minimum_Euler_Cycle.cpp,gemma,gen_1,00000,1334_D_Minimum_Euler_Cycle,json,0,1,1,1,0,tested,4,9,0.4444444444444444,0,constructive algorithms|graphs|greedy|implementation,2,0,1,1,0,2,0,5,5,0,0,2,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0211_p00676_KND_is_So_Sexy.cpp,gemma,gen_1,00000,p00676_KND_is_So_Sexy,json,0,1,1,0,1,no_public_tests,0,0,,0,,5,2,3,1,0,3,0,7,7,0,0,5,1,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0012_1311_F._Moving_Points.cpp,gemma,gen_1,00000,1311_F_Moving_Points,json,0,1,1,0,1,no_public_tests,0,0,,0,data structures|divide and conquer|implementation|sortings,0,0,0,0,0,0,0,7,7,0,0,4,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0061_p00035_Is_it_Convex_.cpp,gemma,gen_1,00000,p00035_Is_it_Convex_,json,0,1,1,0,1,no_test_mapping,0,0,,0,,0,0,0,0,0,0,0,3,3,0,0,2,0,FAILED,1,CWE-190,False,False
gemma/gen_1/00000/0224_1117_F._Crisp_String.cpp,gemma,gen_1,00000,1117_F_Crisp_String,json,0,1,1,1,0,tested,8,14,0.5714285714285714,0,bitmasks|dp,0,0,0,0,0,0,0,6,6,0,0,5,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0062_p00167_Bubble_Sort.cpp,gemma,gen_1,00000,p00167_Bubble_Sort,json,0,1,1,0,1,no_public_tests,0,0,,0,,1,0,1,1,0,1,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0106_405_E._Graph_Cutting.cpp,gemma,gen_1,00000,405_E_Graph_Cutting,json,0,1,0,0,0,compile_error,0,0,,0,dfs and similar|graphs,1,0,1,1,0,1,0,12,10,2,0,9,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0168_1512_G._Short_Task.cpp,gemma,gen_1,00000,1512_G_Short_Task,json,0,1,1,0,1,no_public_tests,0,0,,0,brute force|dp|math|number theory,0,0,0,0,0,0,0,15,15,0,0,14,0,FAILED,1,CWE-190,False,False
gemma/gen_1/00000/0006_1149_E._Election_Promises.cpp,gemma,gen_1,00000,1149_E_Election_Promises,json,0,1,1,1,0,tested,2,14,0.1428571428571428,0,games|graphs,1,0,1,1,0,1,0,11,11,0,0,9,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0170_209_B._Pixels.cpp,gemma,gen_1,00000,209_B_Pixels,json,0,1,1,1,0,tested,13,48,0.2708333333333333,0,constructive algorithms|math,2,0,1,1,0,2,0,7,7,0,1,4,1,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0098_174_E._Ancient_Berland_Hieroglyphs.cpp,gemma,gen_1,00000,174_E_Ancient_Berland_Hieroglyphs,json,0,1,1,1,0,tested,4,9,0.4444444444444444,0,two pointers,0,0,0,0,0,0,0,5,5,0,0,4,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0202_p03150_KEYENCE_Programming_Contest_2019_-_KEYENCE_String.cpp,gemma,gen_1,00000,p03150_KEYENCE_Programming_Contest_2019_-_KEYENCE_String,json,0,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,5,5,0,1,3,0,FAILED,1,,False,False
gemma/gen_1/00000/0074_p01974_Pigeonhole_principle.cpp,gemma,gen_1,00000,p01974_Pigeonhole_principle,json,0,1,1,0,1,no_public_tests,0,0,,0,,1,0,1,1,0,1,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0159_1291_B._Array_Sharpening.cpp,gemma,gen_1,00000,1291_B_Array_Sharpening,json,0,1,1,0,1,no_public_tests,0,0,,0,greedy|implementation,0,0,0,0,0,0,0,3,3,0,0,2,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0206_p03940_AtCoder_Grand_Contest_007_-_Shik_and_Game.cpp,gemma,gen_1,00000,p03940_AtCoder_Grand_Contest_007_-_Shik_and_Game,json,0,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,5,5,0,0,4,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0139_p00206_Next_Trip.cpp,gemma,gen_1,00000,p00206_Next_Trip,json,0,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,3,3,0,0,2,0,FAILED,1,CWE-190,False,False
gemma/gen_1/00000/0073_p01838_Optimal_Tournament.cpp,gemma,gen_1,00000,p01838_Optimal_Tournament,json,0,1,1,0,1,no_public_tests,0,0,,0,,1,0,1,1,0,1,0,2,2,0,0,1,0,SUCCESS,0,,False,False
gemma/gen_1/00000/0231_1264_A._Beautiful_Regional_Contest.cpp,gemma,gen_1,00000,1264_A_Beautiful_Regional_Contest,json,0,1,1,1,0,tested,0,1,0.0,0,greedy|implementation,7,0,3,1,0,7,0,9,9,0,0,7,1,TIMEOUT,0,,False,True
gemma/gen_1/00000/0127_949_C._Data_Center_Maintenance.cpp,gemma,gen_1,00000,949_C_Data_Center_Maintenance,json,0,1,1,1,0,tested,4,26,0.1538461538461538,0,dfs and similar|graphs,0,0,0,0,0,0,0,8,8,0,1,6,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0129_996_F._Game.cpp,gemma,gen_1,00000,996_F_Game,json,0,1,1,0,1,no_public_tests,0,0,,0,math,2,0,1,1,0,2,0,8,8,0,0,7,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0011_1291_E._Prefix_Enlightenment.cpp,gemma,gen_1,00000,1291_E_Prefix_Enlightenment,json,0,1,1,1,0,tested,1,1,1.0,0,dfs and similar|dsu|graphs,1,0,1,1,0,1,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0005_1129_D._Isolation.cpp,gemma,gen_1,00000,1129_D_Isolation,json,0,1,1,1,0,tested,8,8,1.0,0,data structures|dp,0,0,0,0,0,0,0,2,2,0,0,1,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0029_354_E._Lucky_Number_Representation.cpp,gemma,gen_1,00000,354_E_Lucky_Number_Representation,json,0,1,1,1,0,tested,0,1,0.0,0,constructive algorithms|dfs and similar|dp,1,0,1,1,0,1,0,10,10,0,1,7,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0111_526_A._King_of_Thieves.cpp,gemma,gen_1,00000,526_A_King_of_Thieves,json,0,1,0,0,0,compile_error,0,0,,0,brute force|implementation,1,0,1,1,0,1,0,5,4,1,0,3,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0031_39_H._Multiplication_Table.cpp,gemma,gen_1,00000,39_H_Multiplication_Table,json,0,1,1,1,0,tested,1,7,0.1428571428571428,0,implementation,0,0,0,0,0,0,0,4,4,0,0,2,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0213_p00950_Infallibly_Crack_Perplexing_Cryptarithm.cpp,gemma,gen_1,00000,p00950_Infallibly_Crack_Perplexing_Cryptarithm,json,0,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,3,3,0,0,2,0,SUCCESS,0,,False,False
gemma/gen_1/00000/0030_379_A._New_Year_Candles.cpp,gemma,gen_1,00000,379_A_New_Year_Candles,json,0,1,1,1,0,tested,25,25,1.0,0,implementation,0,0,0,0,0,0,0,2,2,0,0,1,0,FAILED,1,CWE-190,False,False
gemma/gen_1/00000/0220_1007_E._Mini_Metro.cpp,gemma,gen_1,00000,1007_E_Mini_Metro,json,0,1,0,0,0,compile_error,0,0,,0,dp,0,0,0,0,0,0,0,0,0,0,0,0,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0015_1398_A._Bad_Triangle.cpp,gemma,gen_1,00000,1398_A_Bad_Triangle,json,0,1,1,1,0,tested,7,11,0.6363636363636364,0,geometry|math,1,0,1,1,0,1,0,3,3,0,0,2,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0148_p01738_Gravity_Point.cpp,gemma,gen_1,00000,p01738_Gravity_Point,json,0,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,7,7,0,0,6,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0189_774_K._Stepan_and_Vowels.cpp,gemma,gen_1,00000,774_K_Stepan_and_Vowels,json,0,1,1,1,0,tested,16,18,0.8888888888888888,0,*special|implementation|strings,0,0,0,0,0,0,0,6,6,0,0,5,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0023_20_B._Equation.cpp,gemma,gen_1,00000,20_B_Equation,json,0,1,1,1,0,tested,6,30,0.2,0,math,0,0,0,0,0,0,0,11,11,0,0,10,0,FAILED,1,CWE-190,False,False
gemma/gen_1/00000/0119_760_F._Bacterial_Melee.cpp,gemma,gen_1,00000,760_F_Bacterial_Melee,json,0,1,1,1,0,tested,6,7,0.8571428571428571,1,brute force|combinatorics|dp|string suffix structures,2,0,1,1,0,0,2,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0158_1269_B._Modulo_Equality.cpp,gemma,gen_1,00000,1269_B_Modulo_Equality,json,0,1,1,1,0,tested,15,17,0.8823529411764706,1,brute force|sortings,0,0,0,0,0,0,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0024_235_D._Graph_Game.cpp,gemma,gen_1,00000,235_D_Graph_Game,json,0,1,1,1,0,tested,0,11,0.0,0,graphs,0,0,0,0,0,0,0,6,6,0,0,5,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0142_p00720_Earth_Observation_with_a_Mobile_Robot_Team.cpp,gemma,gen_1,00000,p00720_Earth_Observation_with_a_Mobile_Robot_Team,json,0,1,1,0,1,no_public_tests,0,0,,0,,12,0,1,1,0,12,0,9,9,0,2,1,4,TIMEOUT,0,,False,True
gemma/gen_1/00000/0096_1497_D._Genius.cpp,gemma,gen_1,00000,1497_D_Genius,json,0,1,1,0,1,no_public_tests,0,0,,0,bitmasks|dp|graphs|number theory,0,0,0,0,0,0,0,8,8,0,1,6,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0079_1043_A._Elections.cpp,gemma,gen_1,00000,1043_A_Elections,json,0,1,1,1,0,tested,45,45,1.0,0,implementation|math,1,0,1,1,0,1,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0109_478_A._Initial_Bet.cpp,gemma,gen_1,00000,478_A_Initial_Bet,json,0,1,1,1,0,tested,10,17,0.5882352941176471,0,implementation,0,0,0,0,0,0,0,9,9,0,0,8,0,FAILED,1,CWE-190,False,False
gemma/gen_1/00000/0057_p03455_AtCoder_Beginner_Contest_086_-_Product.cpp,gemma,gen_1,00000,p03455_AtCoder_Beginner_Contest_086_-_Product,json,0,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,3,3,0,0,2,0,SUCCESS,0,,False,False
gemma/gen_1/00000/0175_378_C._Maze.cpp,gemma,gen_1,00000,378_C_Maze,json,0,1,1,1,0,tested,1,53,0.0188679245283018,0,dfs and similar,2,0,1,1,0,2,0,13,13,0,1,9,1,TIMEOUT,0,,False,True
gemma/gen_1/00000/0002_1060_A._Phone_Numbers.cpp,gemma,gen_1,00000,1060_A_Phone_Numbers,json,0,1,1,1,0,tested,15,95,0.1578947368421052,0,brute force,0,0,0,0,0,0,0,4,4,0,0,3,0,FAILED,1,,False,False
gemma/gen_1/00000/0026_284_B._Cows_and_Poker_Game.cpp,gemma,gen_1,00000,284_B_Cows_and_Poker_Game,json,0,1,1,1,0,tested,24,24,1.0,0,brute force|implementation,0,0,0,0,0,0,0,2,2,0,0,1,0,FAILED,1,,False,False
gemma/gen_1/00000/0165_1439_C._Greedy_Shopping.cpp,gemma,gen_1,00000,1439_C_Greedy_Shopping,json,0,1,1,1,0,tested,1,1,1.0,0,binary search|data structures|divide and conquer|greedy|implementation,0,0,0,0,0,0,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0156_1227_A._Math_Problem.cpp,gemma,gen_1,00000,1227_A_Math_Problem,json,0,1,1,1,0,tested,1,4,0.25,0,math,0,0,0,0,0,0,0,5,5,0,0,4,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0236_1413_F._Roads_and_Ramen.cpp,gemma,gen_1,00000,1413_F_Roads_and_Ramen,json,0,1,0,0,0,compile_error,0,0,,0,data structures|trees,4,0,1,1,0,4,0,17,15,2,4,6,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0047_846_E._Chemistry_in_Berland.cpp,gemma,gen_1,00000,846_E_Chemistry_in_Berland,json,0,1,1,1,0,tested,1,6,0.1666666666666666,0,dfs and similar|greedy|trees,3,0,2,1,0,3,0,9,9,0,0,6,1,TIMEOUT,0,,False,True
gemma/gen_1/00000/0171_235_A._LCM_Challenge.cpp,gemma,gen_1,00000,235_A_LCM_Challenge,json,0,1,1,1,0,tested,25,59,0.423728813559322,1,number theory,0,0,0,0,0,0,0,6,6,0,0,3,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0025_260_B._Ancient_Prophesy.cpp,gemma,gen_1,00000,260_B_Ancient_Prophesy,json,0,1,1,1,0,tested,26,26,1.0,0,brute force|implementation|strings,1,0,1,1,0,1,0,5,5,0,1,1,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00000/0134_p03343_AtCoder_Regular_Contest_098_-_Range_Minimum_Queries.cpp,gemma,gen_1,00000,p03343_AtCoder_Regular_Contest_098_-_Range_Minimum_Queries,json,0,1,1,0,1,no_public_tests,0,0,,0,,1,0,1,1,0,1,0,5,5,0,0,4,0,TIMEOUT,0,,False,True
gemma/gen_1/00000/0191_820_A._Mister_B_and_Book_Reading.cpp,gemma,gen_1,00000,820_A_Mister_B_and_Book_Reading,json,0,1,1,1,0,tested,36,107,0.3364485981308411,0,implementation,0,0,0,0,0,0,0,5,5,0,0,4,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0211_388_C._Fox_and_Card_Game.cpp,gemma,gen_1,00002,388_C_Fox_and_Card_Game,json,2,1,1,1,0,tested,5,8,0.625,0,games|greedy|sortings,7,5,2,1,0,2,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00002/0163_p03363_AtCoder_Grand_Contest_023_-_Zero-Sum_Ranges.cpp,gemma,gen_1,00002,p03363_AtCoder_Grand_Contest_023_-_Zero-Sum_Ranges,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,2,2,0,0,1,0,SUCCESS,0,,False,False
gemma/gen_1/00002/0205_245_D._Restoring_Table.cpp,gemma,gen_1,00002,245_D_Restoring_Table,json,2,1,1,1,0,tested,2,7,0.2857142857142857,0,constructive algorithms|greedy,0,0,0,0,0,0,0,7,7,0,0,6,0,TIMEOUT,0,,False,True
gemma/gen_1/00002/0104_1000_C._Covered_Points_Count.cpp,gemma,gen_1,00002,1000_C_Covered_Points_Count,json,2,1,1,1,0,tested,0,1,0.0,1,data structures|implementation|sortings,0,0,0,0,0,0,0,2,2,0,0,1,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0197_1406_A._Subset_Mex.cpp,gemma,gen_1,00002,1406_A_Subset_Mex,json,2,1,1,1,0,tested,2,2,1.0,0,greedy|implementation|math,0,0,0,0,0,0,0,3,3,0,0,1,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0093_p00264_East_Wind.cpp,gemma,gen_1,00002,p00264_East_Wind,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,3,3,0,0,2,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0083_p02578_AtCoder_Beginner_Contest_176_-_Step.cpp,gemma,gen_1,00002,p02578_AtCoder_Beginner_Contest_176_-_Step,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,2,2,0,0,1,0,SUCCESS,0,,False,False
gemma/gen_1/00002/0171_p00602_Fibonacci_Sets.cpp,gemma,gen_1,00002,p00602_Fibonacci_Sets,json,2,1,0,0,0,compile_error,0,0,,0,,0,0,0,0,0,0,0,5,4,1,0,1,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0191_1238_B._Kill__Em_All.cpp,gemma,gen_1,00002,1238_B_Kill__Em_All,json,2,1,1,0,1,no_test_mapping,0,0,,0,,1,0,1,1,0,1,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00002/0152_854_A._Fraction.cpp,gemma,gen_1,00002,854_A_Fraction,json,2,1,1,1,0,tested,23,23,1.0,0,brute force|constructive algorithms|math,0,0,0,0,0,0,0,2,2,0,0,1,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0190_1214_H._Tiles_Placement.cpp,gemma,gen_1,00002,1214_H_Tiles_Placement,json,2,1,1,1,0,tested,5,23,0.217391304347826,0,constructive algorithms|dfs and similar|trees,1,0,1,1,0,1,0,18,18,0,0,17,0,TIMEOUT,0,,False,True
gemma/gen_1/00002/0227_878_B._Teams_Formation.cpp,gemma,gen_1,00002,878_B_Teams_Formation,json,2,1,1,1,0,tested,3,7,0.4285714285714285,1,data structures|implementation,0,0,0,0,0,0,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00002/0108_110_B._Lucky_String.cpp,gemma,gen_1,00002,110_B_Lucky_String,json,2,1,1,1,0,tested,3,30,0.1,0,constructive algorithms|strings,1,0,1,1,0,1,0,8,8,0,0,6,0,SUCCESS,0,,False,False
gemma/gen_1/00002/0049_1481_B._New_Colony.cpp,gemma,gen_1,00002,1481_B_New_Colony,json,2,1,1,1,0,tested,11,14,0.7857142857142857,1,brute force|greedy|implementation,0,0,0,0,0,0,0,3,3,0,0,2,0,TIMEOUT,0,,False,True
gemma/gen_1/00002/0130_245_F._Log_Stream_Analysis.cpp,gemma,gen_1,00002,245_F_Log_Stream_Analysis,json,2,1,1,1,0,tested,0,3,0.0,0,binary search|brute force|implementation|strings,0,0,0,0,0,0,0,4,4,0,0,2,0,TIMEOUT,0,,False,True
gemma/gen_1/00002/0127_177_D1._Encrypting_Messages.cpp,gemma,gen_1,00002,177_D1_Encrypting_Messages,json,2,1,1,1,0,tested,3,3,1.0,0,brute force,0,0,0,0,0,0,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00002/0125_1523_D._Love-Hate.cpp,gemma,gen_1,00002,1523_D_Love-Hate,json,2,1,1,1,0,tested,11,15,0.7333333333333333,1,bitmasks|brute force|dp|probabilities,1,0,1,1,0,1,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00002/0100_p01801_Wall_Making_Game.cpp,gemma,gen_1,00002,p01801_Wall_Making_Game,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,8,8,0,0,5,0,FAILED,1,CWE-119|CWE-476,False,False
gemma/gen_1/00002/0047_1416_D._Graph_and_Queries.cpp,gemma,gen_1,00002,1416_D_Graph_and_Queries,json,2,1,0,0,0,compile_error,0,0,,0,data structures|dsu|graphs|implementation|trees,0,0,0,0,0,0,0,5,4,1,0,2,0,PARSE_ERROR,0,,True,False
gemma/gen_1/00002/0212_409_A._The_Great_Game.cpp,gemma,gen_1,00002,409_A_The_Great_Game,json,2,1,1,1,0,tested,10,31,0.3225806451612903,0,*special,0,0,0,0,0,0,0,4,4,0,0,3,0,SUCCESS,0,,False,False
gemma/gen_1/00002/0186_1025_B._Weakened_Common_Divisor.cpp,gemma,gen_1,00002,1025_B_Weakened_Common_Divisor,json,2,1,1,1,0,tested,18,48,0.375,0,brute force|greedy|number theory,1,0,1,1,0,1,0,3,3,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00002/0176_p01280_Galaxy_Wide_Web_Service.cpp,gemma,gen_1,00002,p01280_Galaxy_Wide_Web_Service,json,2,1,1,0,1,no_public_tests,0,0,,0,,1,0,1,1,0,1,0,2,2,0,0,1,0,TIMEOUT,0,,False,True
gemma/gen_1/00002/0141_554_E._Love_Triangles.cpp,gemma,gen_1,00002,554_E_Love_Triangles,json,2,1,1,1,0,tested,0,8,0.0,1,dfs and similar|dsu|graphs,0,0,0,0,0,0,0,5,5,0,0,4,0,TIMEOUT,0,,False,True
gemma/gen_1/00002/0182_p02176_Shortest_Crypt.cpp,gemma,gen_1,00002,p02176_Shortest_Crypt,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,5,5,0,0,4,0,TIMEOUT,0,,False,True
