sample_id,model,generation,batch,problem_key,shard,tags,compile_attempted,compiled,has_tests,pass_rate,passed,total_tests,timeout,cppcheck_analyzed,cppcheck_parsed_ok,cppcheck_total_errors,cppcheck_has_cwe,cppcheck_num_cwe_types,cppcheck_cwe_list,cppcheck_error_count,cppcheck_warning_count,cppcheck_style_count,cppcheck_performance_count,cppcheck_portability_count
gemma/gen_1/00000/0148_p01738_Gravity_Point.cpp,gemma,gen_1,00000,p01738_Gravity_Point,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
gemma/gen_1/00000/0189_774_K._Stepan_and_Vowels.cpp,gemma,gen_1,00000,774_K_Stepan_and_Vowels,0,*special|implementation|strings,1,1,1,0.8888888888888888,16,18,0,1,1,0,0,0,,0,0,0,0,0
gemma/gen_1/00000/0023_20_B._Equation.cpp,gemma,gen_1,00000,20_B_Equation,0,math,1,1,1,0.2,6,30,0,1,1,0,0,0,,0,0,0,0,0
gemma/gen_1/00000/0119_760_F._Bacterial_Melee.cpp,gemma,gen_1,00000,760_F_Bacterial_Melee,0,brute force|combinatorics|dp|string suffix structures,1,1,1,0.8571428571428571,6,7,1,1,1,2,1,1,398,0,0,0,2,0
gemma/gen_1/00000/0158_1269_B._Modulo_Equality.cpp,gemma,gen_1,00000,1269_B_Modulo_Equality,0,brute force|sortings,1,1,1,0.8823529411764706,15,17,1,1,1,0,0,0,,0,0,0,0,0
gemma/gen_1/00000/0024_235_D._Graph_Game.cpp,gemma,gen_1,00000,235_D_Graph_Game,0,graphs,1,1,1,0.0,0,11,0,1,1,0,0,0,,0,0,0,0,0
gemma/gen_1/00000/0142_p00720_Earth_Observation_with_a_Mobile_Robot_Team.cpp,gemma,gen_1,00000,p00720_Earth_Observation_with_a_Mobile_Robot_Team,0,,1,1,1,,0,0,0,1,1,12,1,1,563,0,0,12,0,0
gemma/gen_1/00000/0096_1497_D._Genius.cpp,gemma,gen_1,00000,1497_D_Genius,0,bitmasks|dp|graphs|number theory,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
gemma/gen_1/00000/0079_1043_A._Elections.cpp,gemma,gen_1,00000,1043_A_Elections,0,implementation|math,1,1,1,1.0,45,45,0,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_1/00000/0109_478_A._Initial_Bet.cpp,gemma,gen_1,00000,478_A_Initial_Bet,0,implementation,1,1,1,0.5882352941176471,10,17,0,1,1,0,0,0,,0,0,0,0,0
gemma/gen_1/00000/0057_p03455_AtCoder_Beginner_Contest_086_-_Product.cpp,gemma,gen_1,00000,p03455_AtCoder_Beginner_Contest_086_-_Product,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
gemma/gen_1/00000/0175_378_C._Maze.cpp,gemma,gen_1,00000,378_C_Maze,0,dfs and similar,1,1,1,0.018867924528301886,1,53,0,1,1,2,1,1,563,0,0,2,0,0
gemma/gen_1/00000/0002_1060_A._Phone_Numbers.cpp,gemma,gen_1,00000,1060_A_Phone_Numbers,0,brute force,1,1,1,0.15789473684210525,15,95,0,1,1,0,0,0,,0,0,0,0,0
gemma/gen_1/00000/0026_284_B._Cows_and_Poker_Game.cpp,gemma,gen_1,00000,284_B_Cows_and_Poker_Game,0,brute force|implementation,1,1,1,1.0,24,24,0,1,1,0,0,0,,0,0,0,0,0
gemma/gen_1/00000/0165_1439_C._Greedy_Shopping.cpp,gemma,gen_1,00000,1439_C_Greedy_Shopping,0,binary search|data structures|divide and conquer|greedy|implementation,1,1,1,1.0,1,1,0,1,1,0,0,0,,0,0,0,0,0
gemma/gen_1/00000/0156_1227_A._Math_Problem.cpp,gemma,gen_1,00000,1227_A_Math_Problem,0,math,1,1,1,0.25,1,4,0,1,1,0,0,0,,0,0,0,0,0
gemma/gen_1/00000/0047_846_E._Chemistry_in_Berland.cpp,gemma,gen_1,00000,846_E_Chemistry_in_Berland,0,dfs and similar|greedy|trees,1,1,1,0.16666666666666666,1,6,0,1,1,3,1,2,398|563,0,0,3,0,0
gemma/gen_1/00000/0171_235_A._LCM_Challenge.cpp,gemma,gen_1,00000,235_A_LCM_Challenge,0,number theory,1,1,1,0.423728813559322,25,59,1,1,1,0,0,0,,0,0,0,0,0
gemma/gen_1/00000/0025_260_B._Ancient_Prophesy.cpp,gemma,gen_1,00000,260_B_Ancient_Prophesy,0,brute force|implementation|strings,1,1,1,1.0,26,26,0,1,1,1,1,1,398,0,0,1,0,0
gemma/gen_1/00000/0134_p03343_AtCoder_Regular_Contest_098_-_Range_Minimum_Queries.cpp,gemma,gen_1,00000,p03343_AtCoder_Regular_Contest_098_-_Range_Minimum_Queries,0,,1,1,1,,0,0,0,1,1,1,1,1,563,0,0,1,0,0
gemma/gen_1/00000/0191_820_A._Mister_B_and_Book_Reading.cpp,gemma,gen_1,00000,820_A_Mister_B_and_Book_Reading,0,implementation,1,1,1,0.3364485981308411,36,107,0,1,1,0,0,0,,0,0,0,0,0
gemma/gen_1/00002/0211_388_C._Fox_and_Card_Game.cpp,gemma,gen_1,00002,388_C_Fox_and_Card_Game,2,games|greedy|sortings,1,1,1,0.625,5,8,0,,,,,,,,,,,
gemma/gen_1/00002/0163_p03363_AtCoder_Grand_Contest_023_-_Zero-Sum_Ranges.cpp,gemma,gen_1,00002,p03363_AtCoder_Grand_Contest_023_-_Zero-Sum_Ranges,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0205_245_D._Restoring_Table.cpp,gemma,gen_1,00002,245_D_Restoring_Table,2,constructive algorithms|greedy,1,1,1,0.2857142857142857,2,7,0,,,,,,,,,,,
gemma/gen_1/00002/0104_1000_C._Covered_Points_Count.cpp,gemma,gen_1,00002,1000_C_Covered_Points_Count,2,data structures|implementation|sortings,1,1,1,0.0,0,1,1,,,,,,,,,,,
gemma/gen_1/00002/0197_1406_A._Subset_Mex.cpp,gemma,gen_1,00002,1406_A_Subset_Mex,2,greedy|implementation|math,1,1,1,1.0,2,2,0,,,,,,,,,,,
gemma/gen_1/00002/0093_p00264_East_Wind.cpp,gemma,gen_1,00002,p00264_East_Wind,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0083_p02578_AtCoder_Beginner_Contest_176_-_Step.cpp,gemma,gen_1,00002,p02578_AtCoder_Beginner_Contest_176_-_Step,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0152_854_A._Fraction.cpp,gemma,gen_1,00002,854_A_Fraction,2,brute force|constructive algorithms|math,1,1,1,1.0,23,23,0,,,,,,,,,,,
gemma/gen_1/00002/0190_1214_H._Tiles_Placement.cpp,gemma,gen_1,00002,1214_H_Tiles_Placement,2,constructive algorithms|dfs and similar|trees,1,1,1,0.21739130434782608,5,23,0,,,,,,,,,,,
gemma/gen_1/00002/0227_878_B._Teams_Formation.cpp,gemma,gen_1,00002,878_B_Teams_Formation,2,data structures|implementation,1,1,1,0.5714285714285714,4,7,1,,,,,,,,,,,
gemma/gen_1/00002/0108_110_B._Lucky_String.cpp,gemma,gen_1,00002,110_B_Lucky_String,2,constructive algorithms|strings,1,1,1,0.1,3,30,0,,,,,,,,,,,
gemma/gen_1/00002/0049_1481_B._New_Colony.cpp,gemma,gen_1,00002,1481_B_New_Colony,2,brute force|greedy|implementation,1,1,1,0.8571428571428571,12,14,1,,,,,,,,,,,
gemma/gen_1/00002/0130_245_F._Log_Stream_Analysis.cpp,gemma,gen_1,00002,245_F_Log_Stream_Analysis,2,binary search|brute force|implementation|strings,1,1,1,0.0,0,3,0,,,,,,,,,,,
gemma/gen_1/00002/0127_177_D1._Encrypting_Messages.cpp,gemma,gen_1,00002,177_D1_Encrypting_Messages,2,brute force,1,1,1,1.0,3,3,0,,,,,,,,,,,
gemma/gen_1/00002/0125_1523_D._Love-Hate.cpp,gemma,gen_1,00002,1523_D_Love-Hate,2,bitmasks|brute force|dp|probabilities,1,1,1,0.7333333333333333,11,15,1,,,,,,,,,,,
gemma/gen_1/00002/0100_p01801_Wall_Making_Game.cpp,gemma,gen_1,00002,p01801_Wall_Making_Game,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0212_409_A._The_Great_Game.cpp,gemma,gen_1,00002,409_A_The_Great_Game,2,*special,1,1,1,0.3225806451612903,10,31,0,,,,,,,,,,,
gemma/gen_1/00002/0186_1025_B._Weakened_Common_Divisor.cpp,gemma,gen_1,00002,1025_B_Weakened_Common_Divisor,2,brute force|greedy|number theory,1,1,1,0.375,18,48,0,,,,,,,,,,,
gemma/gen_1/00002/0176_p01280_Galaxy_Wide_Web_Service.cpp,gemma,gen_1,00002,p01280_Galaxy_Wide_Web_Service,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0141_554_E._Love_Triangles.cpp,gemma,gen_1,00002,554_E_Love_Triangles,2,dfs and similar|dsu|graphs,1,1,1,0.0,0,8,1,,,,,,,,,,,
gemma/gen_1/00002/0182_p02176_Shortest_Crypt.cpp,gemma,gen_1,00002,p02176_Shortest_Crypt,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0143_602_C._The_Two_Routes.cpp,gemma,gen_1,00002,602_C_The_Two_Routes,2,graphs|shortest paths,1,1,1,0.47058823529411764,8,17,0,,,,,,,,,,,
gemma/gen_1/00002/0137_409_C._Magnum_Opus.cpp,gemma,gen_1,00002,409_C_Magnum_Opus,2,*special,1,1,1,0.21052631578947367,8,38,0,,,,,,,,,,,
gemma/gen_1/00002/0032_p02425_Bit_Flag.cpp,gemma,gen_1,00002,p02425_Bit_Flag,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0209_341_B._Bubble_Sort_Graph.cpp,gemma,gen_1,00002,341_B_Bubble_Sort_Graph,2,binary search|data structures|dp,1,1,1,0.5,2,4,0,,,,,,,,,,,
gemma/gen_1/00002/0170_p00386_Gathering.cpp,gemma,gen_1,00002,p00386_Gathering,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0131_270_D._Greenhouse_Effect.cpp,gemma,gen_1,00002,270_D_Greenhouse_Effect,2,dp,1,1,1,0.05263157894736842,1,19,0,,,,,,,,,,,
gemma/gen_1/00002/0029_p01991_Namo.._Cut.cpp,gemma,gen_1,00002,p01991_Namo_Cut,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0225_808_E._Selling_Souvenirs.cpp,gemma,gen_1,00002,808_E_Selling_Souvenirs,2,binary search|dp|greedy|ternary search,1,1,1,1.0,37,37,0,,,,,,,,,,,
gemma/gen_1/00002/0153_878_D._Magic_Breeding.cpp,gemma,gen_1,00002,878_D_Magic_Breeding,2,bitmasks,1,1,1,1.0,4,4,0,,,,,,,,,,,
gemma/gen_1/00002/0043_1305_B._Kuroni_and_Simple_Strings.cpp,gemma,gen_1,00002,1305_B_Kuroni_and_Simple_Strings,2,constructive algorithms|greedy|strings|two pointers,1,1,1,0.5,1,2,0,,,,,,,,,,,
gemma/gen_1/00002/0122_1450_D._Rating_Compression.cpp,gemma,gen_1,00002,1450_D_Rating_Compression,2,binary search|data structures|greedy|implementation|two pointers,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0107_1090_J._Two_Prefixes.cpp,gemma,gen_1,00002,1090_J_Two_Prefixes,2,strings,1,1,1,1.0,4,4,0,,,,,,,,,,,
gemma/gen_1/00002/0126_155_C._Hometask.cpp,gemma,gen_1,00002,155_C_Hometask,2,greedy,1,1,1,0.3333333333333333,5,15,0,,,,,,,,,,,
gemma/gen_1/00002/0062_416_D._Population_Size.cpp,gemma,gen_1,00002,416_D_Population_Size,2,greedy|implementation|math,1,1,1,0.37209302325581395,16,43,0,,,,,,,,,,,
gemma/gen_1/00002/0044_1329_D._Dreamoon_Likes_Strings.cpp,gemma,gen_1,00002,1329_D_Dreamoon_Likes_Strings,2,constructive algorithms|data structures,1,1,1,0.0,0,1,0,,,,,,,,,,,
gemma/gen_1/00002/0002_870_A._Search_for_Pretty_Integers.cpp,gemma,gen_1,00002,870_A_Search_for_Pretty_Integers,2,brute force|implementation,1,1,1,1.0,50,50,0,,,,,,,,,,,
gemma/gen_1/00002/0123_1474_B._Different_Divisors.cpp,gemma,gen_1,00002,1474_B_Different_Divisors,2,binary search|constructive algorithms|greedy|math|number theory,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0037_1097_B._Petr_and_a_Combination_Lock.cpp,gemma,gen_1,00002,1097_B_Petr_and_a_Combination_Lock,2,bitmasks|brute force|dp,1,1,1,0.6511627906976745,28,43,0,,,,,,,,,,,
gemma/gen_1/00002/0207_293_D._Ksusha_and_Square.cpp,gemma,gen_1,00002,293_D_Ksusha_and_Square,2,geometry|math|probabilities|two pointers,1,1,1,0.0,0,44,0,,,,,,,,,,,
gemma/gen_1/00002/0222_73_F._Plane_of_Tanks.cpp,gemma,gen_1,00002,73_F_Plane_of_Tanks,2,brute force|geometry,1,1,1,0.0,0,5,0,,,,,,,,,,,
gemma/gen_1/00002/0184_p02464_Set_Intersection.cpp,gemma,gen_1,00002,p02464_Set_Intersection,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0236_p03212_AtCoder_Beginner_Contest_114_-_755.cpp,gemma,gen_1,00002,p03212_AtCoder_Beginner_Contest_114_-_755,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0036_1076_B._Divisor_Subtraction.cpp,gemma,gen_1,00002,1076_B_Divisor_Subtraction,2,implementation|math|number theory,1,1,1,1.0,8,8,0,,,,,,,,,,,
gemma/gen_1/00002/0022_p00971_Shortest_Common_Non-Subsequence.cpp,gemma,gen_1,00002,p00971_Shortest_Common_Non-Subsequence,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0089_p03574_AtCoder_Beginner_Contest_075_-_Minesweeper.cpp,gemma,gen_1,00002,p03574_AtCoder_Beginner_Contest_075_-_Minesweeper,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0167_p04006_AtCoder_Grand_Contest_004_-_Colorful_Slimes.cpp,gemma,gen_1,00002,p04006_AtCoder_Grand_Contest_004_-_Colorful_Slimes,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0034_1031_B._Curiosity_Has_No_Limits.cpp,gemma,gen_1,00002,1031_B_Curiosity_Has_No_Limits,2,,1,1,1,0.45454545454545453,10,22,0,,,,,,,,,,,
gemma/gen_1/00002/0134_341_D._Iahub_and_Xors.cpp,gemma,gen_1,00002,341_D_Iahub_and_Xors,2,data structures,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0001_848_C._Goodbye_Souvenir.cpp,gemma,gen_1,00002,848_C_Goodbye_Souvenir,2,data structures|divide and conquer,1,1,1,0.5,1,2,0,,,,,,,,,,,
gemma/gen_1/00002/0128_198_D._Cube_Snake.cpp,gemma,gen_1,00002,198_D_Cube_Snake,2,constructive algorithms,1,1,1,0.017543859649122806,1,57,0,,,,,,,,,,,
gemma/gen_1/00002/0011_p03031_AtCoder_Beginner_Contest_128_-_Switches.cpp,gemma,gen_1,00002,p03031_AtCoder_Beginner_Contest_128_-_Switches,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0028_p01856_Typhoon.cpp,gemma,gen_1,00002,p01856_Typhoon,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0114_1256_E._Yet_Another_Division_Into_Teams.cpp,gemma,gen_1,00002,1256_E_Yet_Another_Division_Into_Teams,2,dp|greedy|sortings,1,1,1,0.0,0,2,0,,,,,,,,,,,
gemma/gen_1/00002/0067_538_B._Quasi_Binary.cpp,gemma,gen_1,00002,538_B_Quasi_Binary,2,constructive algorithms|dp|greedy|implementation,1,1,1,0.17391304347826086,4,23,0,,,,,,,,,,,
gemma/gen_1/00002/0194_1342_C._Yet_Another_Counting_Problem.cpp,gemma,gen_1,00002,1342_C_Yet_Another_Counting_Problem,2,math|number theory,1,1,1,0.25,1,4,1,,,,,,,,,,,
gemma/gen_1/00002/0027_p01711_Idempotent_Filter.cpp,gemma,gen_1,00002,p01711_Idempotent_Filter,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0074_703_C._Chris_and_Road.cpp,gemma,gen_1,00002,703_C_Chris_and_Road,2,geometry|implementation,1,1,1,0.0,0,37,0,,,,,,,,,,,
gemma/gen_1/00002/0219_673_A._Bear_and_Game.cpp,gemma,gen_1,00002,673_A_Bear_and_Game,2,implementation,1,1,1,0.06451612903225806,2,31,0,,,,,,,,,,,
gemma/gen_1/00002/0086_p03111_AtCoder_Beginner_Contest_119_-_Synthetic_Kadomatsu.cpp,gemma,gen_1,00002,p03111_AtCoder_Beginner_Contest_119_-_Synthetic_Kadomatsu,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0060_372_A._Counting_Kangaroos_is_Fun.cpp,gemma,gen_1,00002,372_A_Counting_Kangaroos_is_Fun,2,binary search|greedy|sortings|two pointers,1,1,1,0.1111111111111111,1,9,0,,,,,,,,,,,
gemma/gen_1/00002/0095_p00642_Ben_Toh.cpp,gemma,gen_1,00002,p00642_Ben_Toh,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0053_204_D._Little_Elephant_and_Retro_Strings.cpp,gemma,gen_1,00002,204_D_Little_Elephant_and_Retro_Strings,2,dp,1,1,1,0.8571428571428571,36,42,1,,,,,,,,,,,
gemma/gen_1/00002/0030_p02137_Special_Chat.cpp,gemma,gen_1,00002,p02137_Special_Chat,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0052_181_B._Number_of_Triplets.cpp,gemma,gen_1,00002,181_B_Number_of_Triplets,2,binary search|brute force,1,1,1,0.3076923076923077,4,13,0,,,,,,,,,,,
gemma/gen_1/00002/0014_p03474_AtCoder_Beginner_Contest_084_-_Postal_Code.cpp,gemma,gen_1,00002,p03474_AtCoder_Beginner_Contest_084_-_Postal_Code,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0065_489_B._BerSU_Ball.cpp,gemma,gen_1,00002,489_B_BerSU_Ball,2,dfs and similar|dp|graph matchings|greedy|sortings|two pointers,1,1,1,1.0,64,64,0,,,,,,,,,,,
gemma/gen_1/00002/0181_p02033_Arrow.cpp,gemma,gen_1,00002,p02033_Arrow,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0084_p02709_AtCoder_Beginner_Contest_163_-_Active_Infants.cpp,gemma,gen_1,00002,p02709_AtCoder_Beginner_Contest_163_-_Active_Infants,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0189_1179_E._Alesya_and_Discrete_Math.cpp,gemma,gen_1,00002,1179_E_Alesya_and_Discrete_Math,2,divide and conquer|interactive,1,1,1,0.0,0,4,0,,,,,,,,,,,
gemma/gen_1/00002/0097_p01051_Squid_Ink.cpp,gemma,gen_1,00002,p01051_Squid_Ink,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0094_p00451_Common_Sub-String.cpp,gemma,gen_1,00002,p00451_Common_Sub-String,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0056_278_B._New_Problem.cpp,gemma,gen_1,00002,278_B_New_Problem,2,brute force|strings,1,1,1,0.9375,15,16,0,,,,,,,,,,,
gemma/gen_1/00002/0075_725_C._Hidden_Word.cpp,gemma,gen_1,00002,725_C_Hidden_Word,2,brute force|constructive algorithms|implementation|strings,1,1,1,0.08695652173913043,4,46,0,,,,,,,,,,,
gemma/gen_1/00002/0110_117_B._Very_Interesting_Game.cpp,gemma,gen_1,00002,117_B_Very_Interesting_Game,2,brute force|number theory,1,1,1,0.5795454545454546,51,88,1,,,,,,,,,,,
gemma/gen_1/00002/0023_p01103_A_Garden_with_Ponds.cpp,gemma,gen_1,00002,p01103_A_Garden_with_Ponds,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0012_p03172_Educational_DP_Contest_-_Candies.cpp,gemma,gen_1,00002,p03172_Educational_DP_Contest_-_Candies,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0161_p03072_AtCoder_Beginner_Contest_124_-_Great_Ocean_View.cpp,gemma,gen_1,00002,p03072_AtCoder_Beginner_Contest_124_-_Great_Ocean_View,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0059_348_E._Pilgrims.cpp,gemma,gen_1,00002,348_E_Pilgrims,2,dfs and similar|dp|trees,1,1,1,0.6,3,5,0,,,,,,,,,,,
gemma/gen_1/00002/0129_221_E._Little_Elephant_and_Shifts.cpp,gemma,gen_1,00002,221_E_Little_Elephant_and_Shifts,2,data structures,1,1,1,1.0,8,8,0,,,,,,,,,,,
gemma/gen_1/00002/0116_12_D._Ball.cpp,gemma,gen_1,00002,12_D_Ball,2,data structures|sortings,1,1,1,1.0,11,11,0,,,,,,,,,,,
gemma/gen_1/00002/0180_p01896_Folding_Paper.cpp,gemma,gen_1,00002,p01896_Folding_Paper,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0233_p02668_NOMURA_Programming_Competition_2020_-_Sorting_Game.cpp,gemma,gen_1,00002,p02668_NOMURA_Programming_Competition_2020_-_Sorting_Game,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0216_580_B._Kefa_and_Company.cpp,gemma,gen_1,00002,580_B_Kefa_and_Company,2,binary search|sortings|two pointers,1,1,1,1.0,13,13,0,,,,,,,,,,,
gemma/gen_1/00002/0201_149_B._Martian_Clock.cpp,gemma,gen_1,00002,149_B_Martian_Clock,2,implementation,1,1,1,0.6891891891891891,51,74,0,,,,,,,,,,,
gemma/gen_1/00002/0149_787_C._Berzerk.cpp,gemma,gen_1,00002,787_C_Berzerk,2,dfs and similar|dp|games,1,1,1,0.0,0,26,0,,,,,,,,,,,
gemma/gen_1/00002/0121_1406_C._Link_Cut_Centroids.cpp,gemma,gen_1,00002,1406_C_Link_Cut_Centroids,2,constructive algorithms|dfs and similar|graphs|trees,1,1,1,0.0,0,2,0,,,,,,,,,,,
gemma/gen_1/00002/0234_p02933_AtCoder_Beginner_Contest_138_-_Red_or_Not.cpp,gemma,gen_1,00002,p02933_AtCoder_Beginner_Contest_138_-_Red_or_Not,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0218_624_D._Array_GCD.cpp,gemma,gen_1,00002,624_D_Array_GCD,2,dp|greedy|number theory,1,1,1,0.6666666666666666,18,27,0,,,,,,,,,,,
gemma/gen_1/00002/0162_p03214_Dwango_Programming_Contest_V_-_Thumbnail.cpp,gemma,gen_1,00002,p03214_Dwango_Programming_Contest_V_-_Thumbnail,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0193_1323_D._Present.cpp,gemma,gen_1,00002,1323_D_Present,2,binary search|bitmasks|constructive algorithms|data structures|math|sortings,1,1,1,1.0,5,5,0,,,,,,,,,,,
gemma/gen_1/00002/0015_p03637_AtCoder_Beginner_Contest_069_-_4-adjacent.cpp,gemma,gen_1,00002,p03637_AtCoder_Beginner_Contest_069_-_4-adjacent,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0019_p00184_Tsuruga_Castle.cpp,gemma,gen_1,00002,p00184_Tsuruga_Castle,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0168_p00092_Square_Searching.cpp,gemma,gen_1,00002,p00092_Square_Searching,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0199_1450_B._Balls_of_Steel.cpp,gemma,gen_1,00002,1450_B_Balls_of_Steel,2,brute force|geometry|greedy,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0220_698_B._Fix_a_Tree.cpp,gemma,gen_1,00002,698_B_Fix_a_Tree,2,constructive algorithms|dfs and similar|dsu|graphs|trees,1,1,1,0.1111111111111111,1,9,0,,,,,,,,,,,
gemma/gen_1/00002/0016_p03794_Mujin_Programming_Challenge_2017_-_Oriented_Tree.cpp,gemma,gen_1,00002,p03794_Mujin_Programming_Challenge_2017_-_Oriented_Tree,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0004_918_A._Eleven.cpp,gemma,gen_1,00002,918_A_Eleven,2,brute force|implementation,1,1,1,1.0,16,16,0,,,,,,,,,,,
gemma/gen_1/00002/0042_1286_A._Garland.cpp,gemma,gen_1,00002,1286_A_Garland,2,dp|greedy|sortings,1,1,1,0.1774193548387097,11,62,1,,,,,,,,,,,
gemma/gen_1/00002/0071_630_E._A_rectangle.cpp,gemma,gen_1,00002,630_E_A_rectangle,2,math,1,1,1,0.0975609756097561,4,41,0,,,,,,,,,,,
gemma/gen_1/00002/0090_p03729_AtCoder_Beginner_Contest_060_-_Shiritori.cpp,gemma,gen_1,00002,p03729_AtCoder_Beginner_Contest_060_-_Shiritori,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0102_p02216_Array_Game.cpp,gemma,gen_1,00002,p02216_Array_Game,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0178_p01600_Tree_Construction.cpp,gemma,gen_1,00002,p01600_Tree_Construction,2,,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0224_787_A._The_Monster.cpp,gemma,gen_1,00002,787_A_The_Monster,2,brute force|math|number theory,1,1,1,1.0,56,56,0,,,,,,,,,,,
gemma/gen_1/00002/0142_580_D._Kefa_and_Dishes.cpp,gemma,gen_1,00002,580_D_Kefa_and_Dishes,2,bitmasks|dp,1,1,1,0.44,11,25,1,,,,,,,,,,,
gemma/gen_1/00002/0213_436_B._Om_Nom_and_Spiders.cpp,gemma,gen_1,00002,436_B_Om_Nom_and_Spiders,2,implementation|math,1,1,1,0.09090909090909091,1,11,0,,,,,,,,,,,
gemma/gen_1/00002/0196_1384_D._GameGame.cpp,gemma,gen_1,00002,1384_D_GameGame,2,bitmasks|constructive algorithms|dp|games|greedy|math,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0203_177_C1._Party.cpp,gemma,gen_1,00002,177_C1_Party,2,dfs and similar|dsu|graphs,1,1,1,1.0,13,13,0,,,,,,,,,,,
gemma/gen_1/00002/0150_808_G._Anthem_of_Berland.cpp,gemma,gen_1,00002,808_G_Anthem_of_Berland,2,dp|strings,1,1,1,0.2962962962962963,8,27,1,,,,,,,,,,,
gemma/gen_1/00002/0038_1165_E._Two_Arrays_and_Sum_of_Functions.cpp,gemma,gen_1,00002,1165_E_Two_Arrays_and_Sum_of_Functions,2,greedy|math|sortings,1,1,1,,0,0,0,,,,,,,,,,,
gemma/gen_1/00002/0005_940_A._Points_on_the_line.cpp,gemma,gen_1,00002,940_A_Points_on_the_line,2,brute force|greedy|sortings,1,1,1,0.53125,17,32,0,,,,,,,,,,,
gemma/gen_1/00002/0140_529_C._Rooks_and_Rectangles.cpp,gemma,gen_1,00002,529_C_Rooks_and_Rectangles,2,data structures|sortings,1,1,1,0.25,1,4,0,,,,,,,,,,,
gemma/gen_1/00002/0054_229_C._Triangles.cpp,gemma,gen_1,00002,229_C_Triangles,2,combinatorics|graphs|math,1,1,1,0.26666666666666666,8,30,1,,,,,,,,,,,
gemma/gen_1/00002/0008_p02630_AtCoder_Beginner_Contest_171_-_Replacing.cpp,gemma,gen_1,00002,p02630_AtCoder_Beginner_Contest_171_-_Replacing,2,,1,1,1,,0,0,0,,,,,,,,,,,
